24h_volume_usd,available_supply,id,last_updated,market_cap_usd,max_supply,name,percent_change_1h,percent_change_24h,percent_change_7d,price_btc,price_usd,rank,symbol,total_supply,timestamp
376265000,65748192475,tron,1513909771,2579814427,,TRON,-5.23,-24.96,133.48,2.66e-06,0.0392378,18,TRX,100000000000,2017-12-22 10:29:31
19833900,5852292,bitconnect,1513909759,1875448824,28000000.0,BitConnect,-1.14,-11.9,-16.28,0.0216868,320.464,19,BCC,9309562,2017-12-22 10:29:19
268646000,2886919,zcash,1513909757,1666644177,,Zcash,-3.1,-12.87,21.63,0.0390684,577.309,20,ZEC,2886919,2017-12-22 10:29:17
16326300000,16755887,bitcoin,1513910056,249825248404,21000000.0,Bitcoin,-1.21,-10.71,-12.78,1.0,14909.7,1,BTC,16755887,2017-12-22 10:34:16
3529110000,96488899,ethereum,1513910054,75103388940,,Ethereum,-1.42,-5.57,15.96,0.0526761,778.363,2,ETH,96488899,2017-12-22 10:34:14
5248490000,38739144847,ripple,1513910041,52424522547,100000000000.0,Ripple,9.53,48.8,71.06,9.158e-05,1.35327,3,XRP,99993093880,2017-12-22 10:34:01
1508950000,54412658,litecoin,1513910042,15946228011,84000000.0,Litecoin,-2.98,-8.62,7.18,0.019833,293.061,5,LTC,54412658,2017-12-22 10:34:02
434247000,2779530283,iota,1513910064,13146705718,2779530283.0,IOTA,-1.6,-7.4,30.65,0.00032009,4.72983,6,MIOTA,2779530283,2017-12-22 10:34:24
464339000,7767445,dash,1513910043,10497857928,18900000.0,Dash,-1.02,-13.76,50.05,0.0914648,1351.52,8,DASH,7767445,2017-12-22 10:34:03
114426000,8999999999,nem,1513910048,8565434999,,NEM,-2.53,-1.86,67.01,6.441e-05,0.951715,9,XEM,8999999999,2017-12-22 10:34:08
327719000,15505285,monero,1513910044,6013926295,,Monero,-0.15,-15.44,24.42,0.0262488,387.863,11,XMR,15505285,2017-12-22 10:34:04
340028000,554730010,eos,1513910065,5527229968,,EOS,-1.62,-15.75,25.5,0.00067431,9.96382,12,EOS,1000000000,2017-12-22 10:34:25
223697000,17858784890,stellar,1513910048,4744846981,,Stellar,-0.96,0.64,45.54,1.798e-05,0.265687,13,XLM,103531054117,2017-12-22 10:34:08
833048000,73750516,qtum,1513910063,4363205902,,Qtum,0.66,-10.44,210.14,0.0040038,59.1617,14,QTUM,100250516,2017-12-22 10:34:23
216300000,65000000,neo,1513910067,4203056000,,NEO,-2.83,-15.34,36.28,0.00437606,64.6624,15,NEO,100000000,2017-12-22 10:34:27
802695000,98545344,ethereum-classic,1513910055,3913964846,,Ethereum Classic,-1.7,-8.55,29.68,0.00268789,39.7174,16,ETC,98545344,2017-12-22 10:34:15
193431000,116183496,lisk,1513910053,2713175090,,Lisk,-0.79,14.04,122.69,0.00158039,23.3525,17,LSK,116183496,2017-12-22 10:34:13
19840900,5852292,bitconnect,1513910058,1874863595,28000000.0,BitConnect,-1.12,-11.99,-16.33,0.0216808,320.364,19,BCC,9309562,2017-12-22 10:34:18
270656000,2886919,zcash,1513910056,1681165378,,Zcash,-1.57,-12.12,22.73,0.0394101,582.339,20,ZEC,2886919,2017-12-22 10:34:16
3422460000,16868938,bitcoin-cash,1513910068,50746487303,21000000.0,Bitcoin Cash,-1.77,-18.9,65.33,0.203587,3008.28,4,BCH,16868938,2017-12-22 10:34:28
148769000,25927070538,cardano,1513910073,11589763509,45000000000.0,Cardano,-1.32,-11.07,114.59,3.025e-05,0.447014,7,ADA,31112483745,2017-12-22 10:34:33
321874000,16719924,bitcoin-gold,1513910073,6159419211,21000000.0,Bitcoin Gold,-5.15,-16.01,22.55,0.0249309,368.388,10,BTG,16819924,2017-12-22 10:34:33
372838000,65748192475,tron,1513910071,2559399613,,TRON,-5.76,-25.73,131.85,2.63e-06,0.0389273,18,TRX,100000000000,2017-12-22 10:34:31
5311590000,38739144847,ripple,1513910341,53014519723,100000000000.0,Ripple,9.76,50.15,72.99,9.223e-05,1.3685,3,XRP,99993093880,2017-12-22 10:39:01
1518340000,54412908,litecoin,1513910342,15995000829,84000000.0,Litecoin,-2.15,-8.39,7.5,0.0198109,293.956,5,LTC,54412908,2017-12-22 10:39:02
463838000,7767467,dash,1513910342,10493148990,18900000.0,Dash,-0.56,-13.83,49.97,0.0910434,1350.91,8,DASH,7767467,2017-12-22 10:39:02
114331000,8999999999,nem,1513910347,8453510999,,NEM,-3.37,-3.14,64.87,6.33e-05,0.939279,9,XEM,8999999999,2017-12-22 10:39:07
328187000,15505285,monero,1513910344,6040378311,,Monero,0.76,-15.1,25.0,0.0262548,389.569,11,XMR,15505285,2017-12-22 10:39:04
224161000,17858785740,stellar,1513910347,4730845919,,Stellar,-0.73,0.09,45.17,1.785e-05,0.264903,13,XLM,103531054117,2017-12-22 10:39:07
16407000000,16755950,bitcoin,1513910357,249799378195,21000000.0,Bitcoin,-0.81,-10.82,-12.81,1.0,14908.1,1,BTC,16755950,2017-12-22 10:39:17
3543440000,96489164,ethereum,1513910353,75087192073,,Ethereum,-1.15,-5.64,15.96,0.0524458,778.193,2,ETH,96489164,2017-12-22 10:39:13
3420130000,16868950,bitcoin-cash,1513910368,50452667797,21000000.0,Bitcoin Cash,-1.67,-19.32,64.47,0.201567,2990.86,4,BCH,16868950,2017-12-22 10:39:28
432552000,2779530283,iota,1513910364,13055425944,2779530283.0,IOTA,-1.39,-8.09,29.69,0.00031655,4.69699,6,MIOTA,2779530283,2017-12-22 10:39:24
149429000,25927070538,cardano,1513910372,11618542558,45000000000.0,Cardano,-0.77,-10.92,115.2,3.02e-05,0.448124,7,ADA,31112483745,2017-12-22 10:39:32
323285000,16719924,bitcoin-gold,1513910374,6173112829,21000000.0,Bitcoin Gold,-2.91,-15.84,22.86,0.0248824,369.207,10,BTG,16819924,2017-12-22 10:39:34
340959000,554735458,eos,1513910366,5557339816,,EOS,-0.37,-15.11,26.23,0.00067516,10.018,12,EOS,1000000000,2017-12-22 10:39:26
835873000,73750536,qtum,1513910363,4346259212,,Qtum,0.92,-10.85,208.85,0.00397168,58.9319,14,QTUM,100250536,2017-12-22 10:39:23
216942000,65000000,neo,1513910356,4186962000,,NEO,-2.84,-15.74,35.76,0.00434119,64.4148,15,NEO,100000000,2017-12-22 10:39:16
799682000,98545660,ethereum-classic,1513910355,3893105426,,Ethereum Classic,-1.49,-9.12,29.01,0.00266246,39.5056,16,ETC,98545660,2017-12-22 10:39:15
193713000,116183976,lisk,1513910360,2709038532,,Lisk,-0.46,13.51,122.46,0.00157142,23.3168,17,LSK,116183976,2017-12-22 10:39:20
372994000,65748192475,tron,1513910371,2561891469,,TRON,-5.15,-25.89,132.3,2.63e-06,0.0389652,18,TRX,100000000000,2017-12-22 10:39:31
19983300,5852344,bitconnect,1513910358,1882652335,28000000.0,BitConnect,-0.63,-11.59,-16.0,0.0216802,321.692,19,BCC,9309615,2017-12-22 10:39:18
270688000,2886994,zcash,1513910356,1681321646,,Zcash,-0.55,-12.14,22.78,0.039249,582.378,20,ZEC,2886994,2017-12-22 10:39:16
16363600000,16755950,bitcoin,1513910654,249581550845,21000000.0,Bitcoin,-0.9,-10.88,-12.92,1.0,14895.1,1,BTC,16755950,2017-12-22 10:44:14
3528700000,96489164,ethereum,1513910653,74719568358,,Ethereum,-1.17,-6.1,15.41,0.0523482,774.383,2,ETH,96489164,2017-12-22 10:44:13
5318770000,38739144847,ripple,1513910641,52933167519,100000000000.0,Ripple,9.07,49.59,72.71,9.237e-05,1.3664,3,XRP,99993093880,2017-12-22 10:44:01
3397150000,16868950,bitcoin-cash,1513910670,49901559201,21000000.0,Bitcoin Cash,-0.86,-20.13,62.76,0.199973,2958.19,4,BCH,16868950,2017-12-22 10:44:30
1515790000,54412908,litecoin,1513910641,15903750382,84000000.0,Litecoin,-2.48,-8.92,6.9,0.019758,292.279,5,LTC,54412908,2017-12-22 10:44:01
432149000,2779530283,iota,1513910666,13027158121,2779530283.0,IOTA,-0.1,-8.33,29.37,0.00031683,4.68682,6,MIOTA,2779530283,2017-12-22 10:44:26
148819000,25927070538,cardano,1513910675,11628239282,45000000000.0,Cardano,0.15,-11.15,115.42,3.032e-05,0.448498,7,ADA,31112483745,2017-12-22 10:44:35
459709000,7767467,dash,1513910642,10391006797,18900000.0,Dash,-0.77,-14.74,48.51,0.0904326,1337.76,8,DASH,7767467,2017-12-22 10:44:02
114186000,8999999999,nem,1513910648,8507627999,,NEM,-2.61,-2.51,65.96,6.39e-05,0.945292,9,XEM,8999999999,2017-12-22 10:44:08
322781000,16719924,bitcoin-gold,1513910677,6112168707,21000000.0,Bitcoin Gold,-1.41,-16.73,21.68,0.0247119,365.562,10,BTG,16819924,2017-12-22 10:44:37
325515000,15505285,monero,1513910644,6002777995,,Monero,0.81,-15.66,24.26,0.0261709,387.144,11,XMR,15505285,2017-12-22 10:44:04
340783000,554735458,eos,1513910668,5561500332,,EOS,0.52,-14.85,26.37,0.00067772,10.0255,12,EOS,1000000000,2017-12-22 10:44:28
223107000,17858785740,stellar,1513910648,4700789583,,Stellar,0.11,-0.87,44.28,1.779e-05,0.26322,13,XLM,103531054117,2017-12-22 10:44:08
834040000,73750536,qtum,1513910664,4331781982,,Qtum,1.41,-11.25,207.72,0.00397052,58.7356,14,QTUM,100250536,2017-12-22 10:44:24
215765000,65000000,neo,1513910659,4153461000,,NEO,-2.76,-16.51,34.75,0.00431959,63.8994,15,NEO,100000000,2017-12-22 10:44:19
793529000,98545660,ethereum-classic,1513910655,3851233375,,Ethereum Classic,-1.53,-10.17,27.65,0.00264185,39.0807,16,ETC,98545660,2017-12-22 10:44:15
192190000,116183976,lisk,1513910653,2668838876,,Lisk,-1.3,11.68,119.19,0.00155282,22.9708,17,LSK,116183976,2017-12-22 10:44:13
365178000,65748192475,tron,1513910673,2507912203,,TRON,-5.89,-27.92,127.61,2.58e-06,0.0381442,18,TRX,100000000000,2017-12-22 10:44:33
19939000,5852344,bitconnect,1513910659,1877958755,28000000.0,BitConnect,-0.31,-11.93,-16.24,0.0216921,320.89,19,BCC,9309615,2017-12-22 10:44:19
269918000,2886994,zcash,1513910661,1668309965,,Zcash,-0.3,-12.87,21.87,0.039064,577.871,20,ZEC,2886994,2017-12-22 10:44:21
16354400000,16755950,bitcoin,1513910958,247952872505,21000000.0,Bitcoin,-0.64,-11.56,-13.51,1.0,14797.9,1,BTC,16755950,2017-12-22 10:49:18
3514250000,96489164,ethereum,1513910955,74244359225,,Ethereum,-0.86,-6.82,14.7,0.0521325,769.458,2,ETH,96489164,2017-12-22 10:49:15
5372110000,38739144847,ripple,1513910941,53428253790,100000000000.0,Ripple,9.51,50.52,74.34,9.344e-05,1.37918,3,XRP,99993093880,2017-12-22 10:49:01
1507310000,54412908,litecoin,1513910942,15754278123,84000000.0,Litecoin,-2.15,-9.9,5.9,0.0196164,289.532,5,LTC,54412908,2017-12-22 10:49:02
458376000,7767467,dash,1513910943,10362500193,18900000.0,Dash,0.41,-15.04,48.1,0.0903878,1334.09,8,DASH,7767467,2017-12-22 10:49:03
114170000,8999999999,nem,1513910948,8455562999,,NEM,-1.7,-3.1,64.97,6.365e-05,0.939507,9,XEM,8999999999,2017-12-22 10:49:08
322901000,15505285,monero,1513910944,5934864847,,Monero,0.6,-16.64,22.88,0.0259331,382.764,11,XMR,15505285,2017-12-22 10:49:04
223221000,17858785740,stellar,1513910948,4703646988,,Stellar,0.97,-1.08,44.4,1.784e-05,0.26338,13,XLM,103531054117,2017-12-22 10:49:08
215059000,65000000,neo,1513910956,4137997500,,NEO,-2.82,-16.88,34.29,0.00431321,63.6615,15,NEO,100000000,2017-12-22 10:49:16
792954000,98545660,ethereum-classic,1513910956,3845123544,,Ethereum Classic,0.79,-10.45,27.48,0.0026436,39.0187,16,ETC,98545660,2017-12-22 10:49:16
192715000,116183976,lisk,1513910953,2684605041,,Lisk,0.25,12.1,120.55,0.00156552,23.1065,17,LSK,116183976,2017-12-22 10:49:13
19908700,5852344,bitconnect,1513910959,1874131321,28000000.0,BitConnect,0.26,-12.15,-16.43,0.0216967,320.236,19,BCC,9309615,2017-12-22 10:49:19
269938000,2886994,zcash,1513910960,1668393688,,Zcash,-0.03,-12.9,21.92,0.039154,577.9,20,ZEC,2886994,2017-12-22 10:49:20
3404930000,16868950,bitcoin-cash,1513910968,50009014412,21000000.0,Bitcoin Cash,-0.38,-19.93,63.2,0.200856,2964.56,4,BCH,16868950,2017-12-22 10:49:28
426510000,2779530283,iota,1513910965,12859552445,2779530283.0,IOTA,-0.61,-9.56,27.64,0.00031346,4.62652,6,MIOTA,2779530283,2017-12-22 10:49:25
148583000,25927070538,cardano,1513910972,11631713510,45000000000.0,Cardano,0.34,-11.17,115.53,3.04e-05,0.448632,7,ADA,31112483745,2017-12-22 10:49:32
320966000,16719924,bitcoin-gold,1513910975,6062192855,21000000.0,Bitcoin Gold,-0.55,-17.42,20.71,0.0245651,362.573,10,BTG,16819924,2017-12-22 10:49:35
338765000,554735458,eos,1513910966,5548075734,,EOS,0.82,-14.85,26.13,0.00067761,10.0013,12,EOS,1000000000,2017-12-22 10:49:26
828814000,73750536,qtum,1513910963,4326324443,,Qtum,1.8,-11.36,207.23,0.00397445,58.6616,14,QTUM,100250536,2017-12-22 10:49:23
354820000,65748192475,tron,1513910970,2430388510,,TRON,-8.79,-30.15,120.78,2.5e-06,0.0369651,18,TRX,100000000000,2017-12-22 10:49:30
16169300000,16755950,bitcoin,1513911256,246215280490,21000000.0,Bitcoin,-1.34,-12.23,-14.15,1.0,14694.2,1,BTC,16755950,2017-12-22 10:54:16
3488070000,96489164,ethereum,1513911253,73547032036,,Ethereum,-1.5,-7.75,13.65,0.0520175,762.231,2,ETH,96489164,2017-12-22 10:54:13
5268540000,38739144847,ripple,1513911241,52342782951,100000000000.0,Ripple,6.54,47.08,70.78,9.221e-05,1.35116,3,XRP,99993093880,2017-12-22 10:54:01
3380330000,16868950,bitcoin-cash,1513911269,49514079419,21000000.0,Bitcoin Cash,-0.34,-20.66,61.68,0.20031,2935.22,4,BCH,16868950,2017-12-22 10:54:29
1483330000,54412908,litecoin,1513911242,15429705126,84000000.0,Litecoin,-3.6,-11.86,3.75,0.0193517,283.567,5,LTC,54412908,2017-12-22 10:54:02
422172000,2779530283,iota,1513911264,12688972671,2779530283.0,IOTA,-1.93,-10.78,25.85,0.00031154,4.56515,6,MIOTA,2779530283,2017-12-22 10:54:24
147598000,25927070538,cardano,1513911272,11524790271,45000000000.0,Cardano,-0.32,-12.07,113.6,3.033e-05,0.444508,7,ADA,31112483745,2017-12-22 10:54:32
453390000,7767467,dash,1513911243,10294534856,18900000.0,Dash,0.48,-15.75,47.14,0.0904463,1325.34,8,DASH,7767467,2017-12-22 10:54:03
113622000,8999999999,nem,1513911249,8399105999,,NEM,-1.57,-3.84,63.91,6.369e-05,0.933234,9,XEM,8999999999,2017-12-22 10:54:09
319263000,16719924,bitcoin-gold,1513911275,6022115199,21000000.0,Bitcoin Gold,-1.21,-18.02,19.95,0.0245798,360.176,10,BTG,16819924,2017-12-22 10:54:35
320202000,15505285,monero,1513911245,5868393691,,Monero,0.29,-17.65,21.55,0.0258287,378.477,11,XMR,15505285,2017-12-22 10:54:05
336739000,554735458,eos,1513911265,5510941742,,EOS,0.14,-15.33,25.35,0.00067796,9.93436,12,EOS,1000000000,2017-12-22 10:54:25
222220000,17858785740,stellar,1513911249,4700378830,,Stellar,1.59,-1.32,44.23,1.796e-05,0.263197,13,XLM,103531054117,2017-12-22 10:54:09
827502000,73750536,qtum,1513911264,4268393397,,Qtum,1.58,-12.61,203.03,0.00394968,57.8761,14,QTUM,100250536,2017-12-22 10:54:24
213608000,65000000,neo,1513911256,4099504500,,NEO,-3.4,-17.7,33.11,0.00430409,63.0693,15,NEO,100000000,2017-12-22 10:54:16
788584000,98545660,ethereum-classic,1513911254,3829770130,,Ethereum Classic,0.39,-10.8,27.0,0.00265215,38.8629,16,ETC,98545660,2017-12-22 10:54:14
191877000,116183976,lisk,1513911252,2686231617,,Lisk,0.87,12.05,120.73,0.00157783,23.1205,17,LSK,116183976,2017-12-22 10:54:12
362738000,65748192475,tron,1513911271,2480449183,,TRON,-5.09,-29.34,125.54,2.57e-06,0.0377265,18,TRX,100000000000,2017-12-22 10:54:31
19779600,5852344,bitconnect,1513911258,1860577292,28000000.0,BitConnect,-0.47,-12.79,-17.06,0.0216961,317.92,19,BCC,9309615,2017-12-22 10:54:18
268562000,2886994,zcash,1513911260,1660904826,,Zcash,0.4,-13.32,21.42,0.0392611,575.306,20,ZEC,2886994,2017-12-22 10:54:20
15886700000,16755975,bitcoin,1513911557,243450911970,21000000.0,Bitcoin,-2.07,-13.27,-15.15,1.0,14529.2,1,BTC,16755975,2017-12-22 10:59:17
3438680000,96489603,ethereum,1513911553,72394219573,,Ethereum,-2.51,-9.27,11.9,0.0524409,750.28,2,ETH,96489603,2017-12-22 10:59:13
5141450000,38739144847,ripple,1513911541,50903623720,100000000000.0,Ripple,2.93,42.71,66.09,9.184e-05,1.31401,3,XRP,99993093880,2017-12-22 10:59:01
3293470000,16868950,bitcoin-cash,1513911567,47520844287,21000000.0,Bitcoin Cash,-4.35,-23.85,55.25,0.196899,2817.06,4,BCH,16868950,2017-12-22 10:59:27
1457780000,54413108,litecoin,1513911542,14935255513,84000000.0,Litecoin,-6.16,-14.72,0.45,0.0191847,274.479,5,LTC,54413108,2017-12-22 10:59:02
416308000,2779530283,iota,1513911565,12428919818,2779530283.0,IOTA,-3.58,-12.7,23.17,0.00031254,4.47159,6,MIOTA,2779530283,2017-12-22 10:59:25
144264000,25927070538,cardano,1513911571,11283383317,45000000000.0,Cardano,-2.36,-14.03,109.2,3.042e-05,0.435197,7,ADA,31112483745,2017-12-22 10:59:31
444227000,7767492,dash,1513911542,10061621187,18900000.0,Dash,-1.72,-17.66,43.83,0.0905383,1295.35,8,DASH,7767492,2017-12-22 10:59:02
111882000,8999999999,nem,1513911549,8264735999,,NEM,-2.6,-5.41,61.31,6.418e-05,0.918304,9,XEM,8999999999,2017-12-22 10:59:09
312238000,16719924,bitcoin-gold,1513911574,5851906376,21000000.0,Bitcoin Gold,-3.35,-20.4,16.59,0.024463,349.996,10,BTG,16819924,2017-12-22 10:59:34
314310000,15505285,monero,1513911543,5750755095,,Monero,-1.72,-19.31,19.12,0.0259234,370.89,11,XMR,15505285,2017-12-22 10:59:03
329151000,554735458,eos,1513911564,5385826707,,EOS,-1.75,-17.06,22.57,0.0006786,9.70882,12,EOS,1000000000,2017-12-22 10:59:24
217471000,17858787740,stellar,1513911547,4535632040,,Stellar,-1.98,-4.86,39.24,1.775e-05,0.253972,13,XLM,103531054117,2017-12-22 10:59:07
814027000,73750584,qtum,1513911564,4204513419,,Qtum,0.47,-13.91,198.4,0.00398471,57.0099,14,QTUM,100250584,2017-12-22 10:59:24
211525000,65000000,neo,1513911555,4004123500,,NEO,-5.07,-19.73,30.09,0.00430567,61.6019,15,NEO,100000000,2017-12-22 10:59:15
775418000,98546057,ethereum-classic,1513911554,3760734336,,Ethereum Classic,-0.67,-12.49,24.75,0.00266735,38.1622,16,ETC,98546057,2017-12-22 10:59:14
187718000,116184456,lisk,1513911553,2623526346,,Lisk,-0.61,8.95,115.61,0.00157828,22.5807,17,LSK,116184456,2017-12-22 10:59:13
341083000,65748192475,tron,1513911571,2330431533,,TRON,-10.44,-34.84,112.09,2.48e-06,0.0354448,18,TRX,100000000000,2017-12-22 10:59:31
19366300,5852388,bitconnect,1513911558,1816177498,28000000.0,BitConnect,-2.57,-14.94,-19.07,0.0216906,310.331,19,BCC,9309659,2017-12-22 10:59:18
263164000,2887044,zcash,1513911557,1622140385,,Zcash,-1.95,-15.4,18.64,0.0392718,561.869,20,ZEC,2887044,2017-12-22 10:59:17
15765700000,16755975,bitcoin,1513911857,239940535208,21000000.0,Bitcoin,-3.15,-14.57,-16.41,1.0,14319.7,1,BTC,16755975,2017-12-22 11:04:17
3428770000,96489603,ethereum,1513911854,71579654341,,Ethereum,-3.0,-10.41,10.67,0.0532129,741.838,2,ETH,96489603,2017-12-22 11:04:14
5132280000,38739144847,ripple,1513911841,51137608155,100000000000.0,Ripple,2.84,43.08,66.87,9.469e-05,1.32005,3,XRP,99993093880,2017-12-22 11:04:01
3299680000,16868950,bitcoin-cash,1513911869,47607550690,21000000.0,Bitcoin Cash,-4.05,-23.67,55.63,0.20244,2822.2,4,BCH,16868950,2017-12-22 11:04:29
1497680000,54413108,litecoin,1513911842,15108942154,84000000.0,Litecoin,-4.58,-13.8,1.65,0.0199177,277.671,5,LTC,54413108,2017-12-22 11:04:02
420035000,2779530283,iota,1513911866,12498435871,2779530283.0,IOTA,-2.55,-12.26,23.75,0.00032255,4.4966,6,MIOTA,2779530283,2017-12-22 11:04:26
140210000,25927070538,cardano,1513911873,10983510819,45000000000.0,Cardano,-4.5,-16.41,103.69,3.039e-05,0.423631,7,ADA,31112483745,2017-12-22 11:04:33
438466000,7767492,dash,1513911843,9901300145,18900000.0,Dash,-2.75,-19.11,41.55,0.0914367,1274.71,8,DASH,7767492,2017-12-22 11:04:03
110759000,8999999999,nem,1513911850,8192366999,,NEM,-2.32,-6.27,59.95,6.529e-05,0.910263,9,XEM,8999999999,2017-12-22 11:04:10
315836000,16719924,bitcoin-gold,1513911876,5918200873,21000000.0,Bitcoin Gold,-1.48,-19.66,17.96,0.02539,353.961,10,BTG,16819924,2017-12-22 11:04:36
312539000,15505285,monero,1513911845,5639799277,,Monero,-2.87,-20.96,16.85,0.0260911,363.734,11,XMR,15505285,2017-12-22 11:04:05
327813000,554735458,eos,1513911867,5356974916,,EOS,-1.44,-17.12,21.98,0.0006927,9.65681,12,EOS,1000000000,2017-12-22 11:04:27
212328000,17858787740,stellar,1513911851,4412835015,,Stellar,-3.34,-7.6,35.44,1.772e-05,0.247096,13,XLM,103531054117,2017-12-22 11:04:11
809816000,73750584,qtum,1513911865,4199336128,,Qtum,-0.17,-14.0,197.94,0.00408435,56.9397,14,QTUM,100250584,2017-12-22 11:04:25
209163000,65000000,neo,1513911866,3931271500,,NEO,-5.87,-21.34,27.9,0.00433839,60.4811,15,NEO,100000000,2017-12-22 11:04:26
771539000,98546057,ethereum-classic,1513911858,3740552104,,Ethereum Classic,-0.62,-13.14,24.12,0.00272273,37.9574,16,ETC,98546057,2017-12-22 11:04:18
182281000,116184456,lisk,1513911854,2535772226,,Lisk,-3.25,5.07,108.43,0.00156556,21.8254,17,LSK,116184456,2017-12-22 11:04:14
343079000,65748192475,tron,1513911873,2341201087,,TRON,-9.13,-35.1,113.26,2.55e-06,0.0356086,18,TRX,100000000000,2017-12-22 11:04:33
18926200,5852388,bitconnect,1513911860,1769492997,28000000.0,BitConnect,-4.71,-17.18,-21.18,0.0216882,302.354,19,BCC,9309659,2017-12-22 11:04:20
259940000,2887044,zcash,1513911858,1583982328,,Zcash,-3.18,-17.42,15.91,0.0393555,548.652,20,ZEC,2887044,2017-12-22 11:04:18
5063550000,38739144847,ripple,1513912141,50379870482,100000000000.0,Ripple,0.51,40.63,64.41,9.136e-05,1.30049,3,XRP,99993093880,2017-12-22 11:09:01
1519820000,54413108,litecoin,1513912142,15185011679,84000000.0,Litecoin,-3.87,-13.48,2.17,0.0196046,279.069,5,LTC,54413108,2017-12-22 11:09:02
439926000,7767492,dash,1513912142,9986043486,18900000.0,Dash,-1.75,-18.43,42.79,0.0903146,1285.62,8,DASH,7767492,2017-12-22 11:09:02
112223000,8999999999,nem,1513912150,8328599999,,NEM,-1.03,-4.73,62.63,6.501e-05,0.9254,9,XEM,8999999999,2017-12-22 11:09:10
314476000,15505285,monero,1513912144,5734133430,,Monero,-1.49,-19.65,18.83,0.0259797,369.818,11,XMR,15505285,2017-12-22 11:09:04
215440000,17858787740,stellar,1513912148,4469661678,,Stellar,-2.44,-6.44,37.2,1.758e-05,0.250278,13,XLM,103531054117,2017-12-22 11:09:08
15936500000,16755975,bitcoin,1513912157,238817884882,21000000.0,Bitcoin,-3.13,-15.02,-16.83,1.0,14252.7,1,BTC,16755975,2017-12-22 11:09:17
3460210000,96489603,ethereum,1513912154,71434823447,,Ethereum,-3.22,-10.7,10.47,0.0520086,740.337,2,ETH,96489603,2017-12-22 11:09:14
3298580000,16868950,bitcoin-cash,1513912169,47116832935,21000000.0,Bitcoin Cash,-5.5,-24.45,54.11,0.196216,2793.11,4,BCH,16868950,2017-12-22 11:09:29
415276000,2779530283,iota,1513912165,12306842848,2779530283.0,IOTA,-4.62,-13.65,21.75,0.00031104,4.42767,6,MIOTA,2779530283,2017-12-22 11:09:25
143091000,25927070538,cardano,1513912173,11121598397,45000000000.0,Cardano,-3.53,-15.45,106.27,3.013e-05,0.428957,7,ADA,31112483745,2017-12-22 11:09:33
