24h_volume_usd,available_supply,id,last_updated,market_cap_usd,max_supply,name,percent_change_1h,percent_change_24h,percent_change_7d,price_btc,price_usd,rank,symbol,total_supply,timestamp
728295000,73776824,qtum,1514854750,4588084775,,Qtum,1.59,1.31,6.32,0.00448497,62.1887,15,QTUM,100276824,2018-01-02 08:59:10
58772500,133248289,raiblocks,1514854749,4075625448,133248290.0,RaiBlocks,3.18,39.58,361.31,0.00220588,30.5867,16,XRB,133248289,2018-01-02 08:59:09
917250000,98809581,ethereum-classic,1514854748,3518688227,,Ethereum Classic,3.13,28.3,8.54,0.00256821,35.6108,17,ETC,98809581,2018-01-02 08:59:08
515340000,65748192475,tron,1514854754,3466895614,,TRON,1.84,12.79,45.46,3.8e-06,0.0527299,18,TRX,100000000000,2018-01-02 08:59:14
46493400,116560544,lisk,1514854747,2519409534,,Lisk,1.86,7.58,-12.28,0.00155882,21.6146,19,LSK,116560544,2018-01-02 08:59:07
28294300,6193071,bitconnect,1514854750,2410652868,28000000.0,BitConnect,0.64,-5.91,74.27,0.0280722,389.25,20,BCC,9431418,2018-01-02 08:59:10
10979100000,16776487,bitcoin,1514855060,234575551829,21000000.0,Bitcoin,2.26,0.55,-2.92,1.0,13982.4,1,BTC,16776487,2018-01-02 09:04:20
2041010000,38739144847,ripple,1514855041,90937818180,100000000000.0,Ripple,-0.62,2.87,113.44,0.00016955,2.34744,2,XRP,99993093880,2018-01-02 09:04:01
2770710000,96713667,ethereum,1514855048,77674711252,,Ethereum,3.65,7.19,4.33,0.0580107,803.141,3,ETH,96713667,2018-01-02 09:04:08
995455000,16888475,bitcoin-cash,1514855053,41694773734,21000000.0,Bitcoin Cash,1.13,-1.7,-17.04,0.178323,2468.83,4,BCH,16888475,2018-01-02 09:04:13
156000000,25927070538,cardano,1514855054,19305711556,45000000000.0,Cardano,2.0,4.82,77.92,5.378e-05,0.744616,5,ADA,31112483745,2018-01-02 09:04:14
655455000,54574333,litecoin,1514855041,12866935953,84000000.0,Litecoin,2.52,3.59,-14.82,0.0170296,235.769,6,LTC,54574333,2018-01-02 09:04:01
275660000,2779530283,iota,1514855051,11424341983,2779530283.0,IOTA,1.28,16.23,14.51,0.00029688,4.11017,7,MIOTA,2779530283,2018-01-02 09:04:11
70848300,8999999999,nem,1514855044,9904859999,,NEM,4.63,6.04,10.53,7.949e-05,1.10054,8,XEM,8999999999,2018-01-02 09:04:04
665758000,17859118902,stellar,1514855044,8957258945,,Stellar,1.84,31.28,120.46,3.623e-05,0.501551,9,XLM,103570548975,2018-01-02 09:04:04
143433000,7789020,dash,1514855041,8486604193,18900000.0,Dash,2.94,5.17,-8.31,0.078699,1089.56,10,DASH,7789020,2018-01-02 09:04:01
122547000,15546731,monero,1514855042,5874643215,,Monero,4.58,9.76,3.65,0.0272935,377.87,11,XMR,15546731,2018-01-02 09:04:02
149676000,65000000,neo,1514855047,5277681500,,NEO,2.85,8.78,24.58,0.00586471,81.1951,12,NEO,100000000,2018-01-02 09:04:07
346868000,577171214,eos,1514855051,5257348699,1000000000.0,EOS,2.37,5.46,-3.8,0.00065793,9.10882,13,EOS,900000000,2018-01-02 09:04:11
147588000,16740124,bitcoin-gold,1514855055,4641249485,21000000.0,Bitcoin Gold,0.98,7.07,-9.43,0.0200259,277.253,14,BTG,16840124,2018-01-02 09:04:15
728930000,73776824,qtum,1514855050,4589021740,,Qtum,1.35,1.44,6.34,0.0044928,62.2014,15,QTUM,100276824,2018-01-02 09:04:10
58883900,133248289,raiblocks,1514855049,4056810789,133248290.0,RaiBlocks,2.56,38.64,358.75,0.00219907,30.4455,16,XRB,133248289,2018-01-02 09:04:09
915880000,98809581,ethereum-classic,1514855047,3511149056,,Ethereum Classic,2.68,28.09,8.3,0.00256665,35.5345,17,ETC,98809581,2018-01-02 09:04:07
513719000,65748192475,tron,1514855054,3463759426,,TRON,1.18,12.36,45.36,3.81e-06,0.0526822,18,TRX,100000000000,2018-01-02 09:04:14
46757400,116560544,lisk,1514855046,2520598452,,Lisk,1.81,7.63,-12.24,0.00156195,21.6248,19,LSK,116560544,2018-01-02 09:04:06
28150900,6193071,bitconnect,1514855049,2399790221,28000000.0,BitConnect,0.18,-6.29,73.48,0.0279888,387.496,20,BCC,9431418,2018-01-02 09:04:09
11020300000,16776487,bitcoin,1514855361,234788613214,21000000.0,Bitcoin,2.13,0.73,-2.89,1.0,13995.1,1,BTC,16776487,2018-01-02 09:09:21
2055040000,38739144847,ripple,1514855341,91237271769,100000000000.0,Ripple,-0.04,3.2,114.11,0.00016944,2.35517,2,XRP,99993093880,2018-01-02 09:09:01
2794370000,96713667,ethereum,1514855349,77887964888,,Ethereum,3.76,7.53,4.61,0.0579384,805.346,3,ETH,96713667,2018-01-02 09:09:09
1003500000,16888475,bitcoin-cash,1514855352,41865347332,21000000.0,Bitcoin Cash,1.49,-1.26,-16.72,0.17834,2478.93,4,BCH,16888475,2018-01-02 09:09:12
156766000,25927070538,cardano,1514855354,19495679202,45000000000.0,Cardano,2.86,5.92,79.7,5.41e-05,0.751943,5,ADA,31112483745,2018-01-02 09:09:14
662368000,54574333,litecoin,1514855342,12934608126,84000000.0,Litecoin,2.93,4.27,-14.39,0.017051,237.009,6,LTC,54574333,2018-01-02 09:09:02
277614000,2779530283,iota,1514855351,11476124632,2779530283.0,IOTA,1.64,16.77,15.03,0.00029704,4.1288,7,MIOTA,2779530283,2018-01-02 09:09:11
71138200,8999999999,nem,1514855344,9870389999,,NEM,3.89,5.65,10.17,7.89e-05,1.09671,8,XEM,8999999999,2018-01-02 09:09:04
661514000,17859118902,stellar,1514855343,8954169317,,Stellar,1.65,31.24,120.43,3.607e-05,0.501378,9,XLM,103570548975,2018-01-02 09:09:03
144619000,7789020,dash,1514855341,8521343221,18900000.0,Dash,3.28,5.7,-7.93,0.0787063,1094.02,10,DASH,7789020,2018-01-02 09:09:01
123849000,15546731,monero,1514855343,5872015817,,Monero,4.48,9.79,3.56,0.0271727,377.701,11,XMR,15546731,2018-01-02 09:09:03
150857000,65000000,neo,1514855347,5297773000,,NEO,3.09,9.25,25.01,0.0058636,81.5042,12,NEO,100000000,2018-01-02 09:09:07
348322000,577171214,eos,1514855351,5259790134,1000000000.0,EOS,2.29,5.55,-3.88,0.00065561,9.11305,13,EOS,900000000,2018-01-02 09:09:11
148187000,16740124,bitcoin-gold,1514855355,4660249526,21000000.0,Bitcoin Gold,1.28,7.51,-9.06,0.0200279,278.388,14,BTG,16840124,2018-01-02 09:09:15
728716000,73776824,qtum,1514855350,4600508792,,Qtum,1.5,1.74,6.61,0.00448612,62.3571,15,QTUM,100276824,2018-01-02 09:09:10
59159000,133248289,raiblocks,1514855349,4093907113,133248290.0,RaiBlocks,3.17,39.63,362.5,0.00221035,30.7239,16,XRB,133248289,2018-01-02 09:09:09
915405000,98809581,ethereum-classic,1514855348,3502602027,,Ethereum Classic,1.83,27.84,7.98,0.00255021,35.448,17,ETC,98809581,2018-01-02 09:09:08
512639000,65748192475,tron,1514855353,3466132935,,TRON,1.25,12.26,45.48,3.79e-06,0.0527183,18,TRX,100000000000,2018-01-02 09:09:13
47070100,116560544,lisk,1514855346,2534131131,,Lisk,2.3,8.37,-11.79,0.00156409,21.7409,19,LSK,116560544,2018-01-02 09:09:06
28302600,6193071,bitconnect,1514855350,2417440473,28000000.0,BitConnect,0.77,-5.39,74.63,0.0280824,390.346,20,BCC,9431418,2018-01-02 09:09:10
2056270000,38739144847,ripple,1514855641,91180712618,100000000000.0,Ripple,-0.07,3.11,113.85,0.00016974,2.35371,2,XRP,99993093880,2018-01-02 09:14:01
664406000,54574333,litecoin,1514855641,12940884175,84000000.0,Litecoin,2.73,4.53,-14.37,0.0171004,237.124,6,LTC,54574333,2018-01-02 09:14:01
275869000,2779530283,iota,1514855651,11383927613,2779530283.0,IOTA,0.26,15.87,14.1,0.00029536,4.09563,7,MIOTA,2779530283,2018-01-02 09:14:11
71363700,8999999999,nem,1514855645,9838439999,,NEM,2.71,5.17,9.85,7.883e-05,1.09316,8,XEM,8999999999,2018-01-02 09:14:05
653229000,17859118902,stellar,1514855643,8904610262,,Stellar,0.72,30.14,119.26,3.596e-05,0.498603,9,XLM,103570548975,2018-01-02 09:14:03
144863000,7789020,dash,1514855641,8525315621,18900000.0,Dash,3.15,5.85,-7.92,0.078933,1094.53,10,DASH,7789020,2018-01-02 09:14:01
124561000,15546731,monero,1514855642,5836429350,,Monero,3.71,9.22,2.9,0.0270732,375.412,11,XMR,15546731,2018-01-02 09:14:02
150939000,65000000,neo,1514855648,5286307000,,NEO,2.51,9.18,24.65,0.00586504,81.3278,12,NEO,100000000,2018-01-02 09:14:08
348961000,577171214,eos,1514855652,5257850838,1000000000.0,EOS,1.75,5.63,-4.11,0.00065695,9.10969,13,EOS,900000000,2018-01-02 09:14:12
729349000,73776824,qtum,1514855652,4600737500,,Qtum,1.11,1.9,6.61,0.00449717,62.3602,15,QTUM,100276824,2018-01-02 09:14:12
59390000,133248289,raiblocks,1514855649,4135880324,133248290.0,RaiBlocks,3.69,40.59,366.41,0.0022384,31.0389,16,XRB,133248289,2018-01-02 09:14:09
914815000,98809581,ethereum-classic,1514855647,3497898691,,Ethereum Classic,1.45,27.73,7.83,0.00255293,35.4004,17,ETC,98809581,2018-01-02 09:14:07
46978000,116560544,lisk,1514855647,2523908771,,Lisk,1.59,8.07,-12.21,0.00156155,21.6532,19,LSK,116560544,2018-01-02 09:14:07
28273700,6193071,bitconnect,1514855649,2403357430,28000000.0,BitConnect,0.01,-5.94,73.54,0.0279862,388.072,20,BCC,9431418,2018-01-02 09:14:09
11193300000,16776487,bitcoin,1514855661,235208025389,21000000.0,Bitcoin,2.13,1.01,-2.78,1.0,14020.1,1,BTC,16776487,2018-01-02 09:14:21
2801960000,96713667,ethereum,1514855650,77992705790,,Ethereum,3.59,7.75,4.74,0.0581564,806.429,3,ETH,96713667,2018-01-02 09:14:10
1004150000,16888475,bitcoin-cash,1514855654,41828868226,21000000.0,Bitcoin Cash,1.2,-1.19,-16.81,0.178615,2476.77,4,BCH,16888475,2018-01-02 09:14:14
156706000,25927070538,cardano,1514855657,19469337298,45000000000.0,Cardano,2.29,5.95,79.47,5.415e-05,0.750927,5,ADA,31112483745,2018-01-02 09:14:17
147903000,16740124,bitcoin-gold,1514855656,4646589585,21000000.0,Bitcoin Gold,0.64,7.27,-9.35,0.0200174,277.572,14,BTG,16840124,2018-01-02 09:14:16
518444000,65748192475,tron,1514855654,3505825119,,TRON,1.91,13.23,47.16,3.85e-06,0.053322,17,TRX,100000000000,2018-01-02 09:14:14
914815000,98809581,ethereum-classic,1514855647,3497898691,,Ethereum Classic,1.45,27.73,7.83,0.00255293,35.4004,18,ETC,98809581,2018-01-02 09:14:07
11250400000,16776487,bitcoin,1514855961,234667822507,21000000.0,Bitcoin,1.56,0.93,-3.06,1.0,13987.9,1,BTC,16776487,2018-01-02 09:19:21
2053070000,38739144847,ripple,1514855941,91031179519,100000000000.0,Ripple,-0.01,2.93,113.38,0.0001687,2.34985,2,XRP,99993093880,2018-01-02 09:19:01
2817310000,96713959,ethereum,1514855948,78250394079,,Ethereum,3.93,8.13,5.08,0.0580876,809.091,3,ETH,96713959,2018-01-02 09:19:08
1009640000,16888513,bitcoin-cash,1514855952,41926576707,21000000.0,Bitcoin Cash,1.35,-0.91,-16.61,0.178231,2482.55,4,BCH,16888513,2018-01-02 09:19:12
158708000,25927070538,cardano,1514855954,19700217861,45000000000.0,Cardano,3.5,7.2,81.58,5.455e-05,0.759832,5,ADA,31112483745,2018-01-02 09:19:14
668187000,54574508,litecoin,1514855941,12962264304,84000000.0,Litecoin,2.73,4.75,-14.24,0.0170521,237.515,6,LTC,54574508,2018-01-02 09:19:01
277276000,2779530283,iota,1514855951,11409165748,2779530283.0,IOTA,-0.08,16.16,14.36,0.00029469,4.10471,7,MIOTA,2779530283,2018-01-02 09:19:11
70769700,8999999999,nem,1514855944,9840509999,,NEM,2.3,5.15,9.89,7.85e-05,1.09339,8,XEM,8999999999,2018-01-02 09:19:04
655182000,17859118952,stellar,1514855943,8978225575,,Stellar,1.06,30.86,121.14,3.609e-05,0.502725,9,XLM,103570548975,2018-01-02 09:19:03
145480000,7789045,dash,1514855942,8557667761,18900000.0,Dash,3.32,6.43,-7.58,0.0788783,1098.68,10,DASH,7789045,2018-01-02 09:19:02
126367000,15546731,monero,1514855942,5882556501,,Monero,4.19,10.19,3.68,0.0271652,378.379,11,XMR,15546731,2018-01-02 09:19:02
150124000,65000000,neo,1514855947,5306327000,,NEO,2.72,9.58,25.12,0.00586093,81.6358,12,NEO,100000000,2018-01-02 09:19:07
350684000,577173963,eos,1514855951,5269944587,1000000000.0,EOS,1.98,5.95,-3.89,0.00065552,9.1306,13,EOS,900000000,2018-01-02 09:19:11
148268000,16740124,bitcoin-gold,1514855955,4652766690,21000000.0,Bitcoin Gold,0.67,7.45,-9.24,0.0199544,277.941,14,BTG,16840124,2018-01-02 09:19:15
728883000,73776860,qtum,1514855950,4597028769,,Qtum,1.02,1.86,6.53,0.00447346,62.3099,15,QTUM,100276860,2018-01-02 09:19:10
60076500,133248289,raiblocks,1514855949,4200145974,133248290.0,RaiBlocks,4.98,42.69,373.54,0.00226302,31.5212,16,XRB,133248289,2018-01-02 09:19:09
525540000,65748192475,tron,1514855954,3553781851,,TRON,3.09,14.52,49.29,3.88e-06,0.0540514,17,TRX,100000000000,2018-01-02 09:19:14
915540000,98809921,ethereum-classic,1514855947,3494432618,,Ethereum Classic,0.75,27.69,7.7,0.002539,35.3652,18,ETC,98809921,2018-01-02 09:19:07
47339800,116561024,lisk,1514855946,2534199847,,Lisk,1.92,8.65,-11.87,0.00156089,21.7414,19,LSK,116561024,2018-01-02 09:19:06
28420800,6193146,bitconnect,1514855949,2414063581,28000000.0,BitConnect,0.4,-5.34,74.31,0.0279849,389.796,20,BCC,9431493,2018-01-02 09:19:09
11240500000,16776487,bitcoin,1514856261,235266743093,21000000.0,Bitcoin,1.45,1.21,-2.87,1.0,14023.6,1,BTC,16776487,2018-01-02 09:24:21
2042550000,38739144847,ripple,1514856241,91155144782,100000000000.0,Ripple,0.23,3.05,113.45,0.00016923,2.35305,2,XRP,99993093880,2018-01-02 09:24:01
2833560000,96713959,ethereum,1514856249,78621292113,,Ethereum,3.86,8.69,5.57,0.0584653,812.926,3,ETH,96713959,2018-01-02 09:24:09
1013270000,16888513,bitcoin-cash,1514856253,41916274714,21000000.0,Bitcoin Cash,1.04,-0.86,-16.66,0.1785,2481.94,4,BCH,16888513,2018-01-02 09:24:13
158868000,25927070538,cardano,1514856255,19708047836,45000000000.0,Cardano,2.93,7.34,81.7,5.467e-05,0.760134,5,ADA,31112483745,2018-01-02 09:24:15
668833000,54574508,litecoin,1514856241,12957843769,84000000.0,Litecoin,2.31,4.83,-14.29,0.0170761,237.434,6,LTC,54574508,2018-01-02 09:24:01
277420000,2779530283,iota,1514856250,11397630697,2779530283.0,IOTA,-0.26,16.07,14.25,0.00029491,4.10056,7,MIOTA,2779530283,2018-01-02 09:24:10
71126500,8999999999,nem,1514856244,9874799999,,NEM,2.22,5.41,10.31,7.891e-05,1.0972,8,XEM,8999999999,2018-01-02 09:24:04
651269000,17859118952,stellar,1514856243,8950026026,,Stellar,0.76,30.09,120.5,3.604e-05,0.501146,9,XLM,103570548975,2018-01-02 09:24:03
145756000,7789045,dash,1514856241,8543881152,18900000.0,Dash,3.02,6.28,-7.74,0.0788896,1096.91,10,DASH,7789045,2018-01-02 09:24:01
127330000,15546731,monero,1514856243,5881188389,,Monero,3.5,10.31,3.63,0.0272066,378.291,11,XMR,15546731,2018-01-02 09:24:03
151634000,65000000,neo,1514856248,5293574000,,NEO,2.09,9.43,24.72,0.0058571,81.4396,12,NEO,100000000,2018-01-02 09:24:08
352984000,577173963,eos,1514856251,5290272654,1000000000.0,EOS,2.04,6.44,-3.67,0.0006592,9.16582,13,EOS,900000000,2018-01-02 09:24:11
148731000,16740124,bitcoin-gold,1514856255,4667765841,21000000.0,Bitcoin Gold,0.95,7.82,-8.96,0.0200538,278.837,14,BTG,16840124,2018-01-02 09:24:15
729314000,73776860,qtum,1514856250,4587437777,,Qtum,0.42,1.73,6.3,0.00447195,62.1799,15,QTUM,100276860,2018-01-02 09:24:10
60448400,133248289,raiblocks,1514856250,4139584627,133248290.0,RaiBlocks,2.8,40.37,365.89,0.0022343,31.0667,16,XRB,133248289,2018-01-02 09:24:10
522261000,65748192475,tron,1514856253,3541881428,,TRON,2.62,13.96,48.76,3.87e-06,0.0538704,17,TRX,100000000000,2018-01-02 09:24:13
913643000,98809921,ethereum-classic,1514856247,3488345927,,Ethereum Classic,0.07,27.51,7.48,0.00253902,35.3036,18,ETC,98809921,2018-01-02 09:24:07
47277800,116561024,lisk,1514856246,2524163943,,Lisk,1.14,8.31,-12.26,0.00155744,21.6553,19,LSK,116561024,2018-01-02 09:24:06
28321200,6193146,bitconnect,1514856248,2410787407,28000000.0,BitConnect,0.26,-5.39,74.02,0.0279959,389.267,20,BCC,9431493,2018-01-02 09:24:08
11264300000,16776487,bitcoin,1514856561,234983220463,21000000.0,Bitcoin,0.93,1.23,-3.05,1.0,14006.7,1,BTC,16776487,2018-01-02 09:29:21
2035860000,38739144847,ripple,1514856541,91036990390,100000000000.0,Ripple,0.04,2.89,113.17,0.0001689,2.35,2,XRP,99993093880,2018-01-02 09:29:01
2876410000,96713959,ethereum,1514856549,79220048235,,Ethereum,4.26,9.6,6.36,0.0588728,819.117,3,ETH,96713959,2018-01-02 09:29:09
1018110000,16888513,bitcoin-cash,1514856553,42010512614,21000000.0,Bitcoin Cash,1.06,-0.57,-16.49,0.178787,2487.52,4,BCH,16888513,2018-01-02 09:29:13
159595000,25927070538,cardano,1514856555,19683339338,45000000000.0,Cardano,2.6,7.29,81.46,5.456e-05,0.759181,5,ADA,31112483745,2018-01-02 09:29:15
671908000,54574508,litecoin,1514856541,12973124631,84000000.0,Litecoin,2.15,5.07,-14.21,0.0170853,237.714,6,LTC,54574508,2018-01-02 09:29:01
278200000,2779530283,iota,1514856550,11418866309,2779530283.0,IOTA,-0.1,16.27,14.45,0.00029527,4.1082,7,MIOTA,2779530283,2018-01-02 09:29:10
71137900,8999999999,nem,1514856544,9829979999,,NEM,0.63,4.83,9.84,7.85e-05,1.09222,8,XEM,8999999999,2018-01-02 09:29:04
650178000,17859118952,stellar,1514856543,8936917433,,Stellar,0.65,29.51,120.24,3.597e-05,0.500412,9,XLM,103570548975,2018-01-02 09:29:03
146171000,7789045,dash,1514856541,8545516851,18900000.0,Dash,2.55,6.39,-7.73,0.0788541,1097.12,10,DASH,7789045,2018-01-02 09:29:01
127883000,15546731,monero,1514856542,5866325714,,Monero,3.0,10.06,3.33,0.0271204,377.335,11,XMR,15546731,2018-01-02 09:29:02
152464000,65000000,neo,1514856548,5302687000,,NEO,1.96,9.63,24.93,0.00586343,81.5798,12,NEO,100000000,2018-01-02 09:29:08
354282000,577173963,eos,1514856551,5289481926,1000000000.0,EOS,1.88,6.51,-3.77,0.00065868,9.16445,13,EOS,900000000,2018-01-02 09:29:11
149171000,16740124,bitcoin-gold,1514856555,4672854839,21000000.0,Bitcoin Gold,0.72,7.99,-8.86,0.0200628,279.141,14,BTG,16840124,2018-01-02 09:29:15
729029000,73776860,qtum,1514856551,4592845621,,Qtum,0.35,1.93,6.43,0.00447435,62.2532,15,QTUM,100276860,2018-01-02 09:29:11
60542200,133248289,raiblocks,1514856549,4170858000,133248290.0,RaiBlocks,3.47,41.19,369.41,0.00224974,31.3014,16,XRB,133248289,2018-01-02 09:29:09
525173000,65748192475,tron,1514856554,3569114329,,TRON,3.39,14.67,49.93,3.9e-06,0.0542846,17,TRX,100000000000,2018-01-02 09:29:14
914145000,98809921,ethereum-classic,1514856547,3491270701,,Ethereum Classic,-0.24,27.6,7.55,0.00253952,35.3332,18,ETC,98809921,2018-01-02 09:29:07
47345400,116561024,lisk,1514856546,2528721479,,Lisk,1.04,8.6,-12.14,0.00155925,21.6944,19,LSK,116561024,2018-01-02 09:29:06
28347800,6193146,bitconnect,1514856548,2412354273,28000000.0,BitConnect,0.03,-5.25,74.08,0.0279962,389.52,20,BCC,9431493,2018-01-02 09:29:08
2024030000,38739144847,ripple,1514856841,90249810967,100000000000.0,Ripple,-0.84,2.02,111.17,0.00016767,2.32968,2,XRP,99993093880,2018-01-02 09:34:01
676185000,54574508,litecoin,1514856841,13014055512,84000000.0,Litecoin,2.2,5.51,-13.95,0.0171621,238.464,6,LTC,54574508,2018-01-02 09:34:01
70784000,8999999999,nem,1514856845,9821339999,,NEM,-0.21,4.61,9.79,7.854e-05,1.09126,8,XEM,8999999999,2018-01-02 09:34:05
648569000,17859118952,stellar,1514856844,8919040455,,Stellar,0.59,28.59,119.9,3.594e-05,0.499411,9,XLM,103570548975,2018-01-02 09:34:04
146800000,7789045,dash,1514856841,8565846258,18900000.0,Dash,2.53,6.72,-7.54,0.0791473,1099.73,10,DASH,7789045,2018-01-02 09:34:01
128750000,15546731,monero,1514856842,5869745995,,Monero,2.62,10.18,3.36,0.0271725,377.555,11,XMR,15546731,2018-01-02 09:34:02
47688900,116561024,lisk,1514856847,2529887089,,Lisk,0.74,8.84,-12.14,0.00156206,21.7044,19,LSK,116561024,2018-01-02 09:34:07
11288200000,16776487,bitcoin,1514856861,234899338028,21000000.0,Bitcoin,0.75,1.27,-3.14,1.0,14001.7,1,BTC,16776487,2018-01-02 09:34:21
2929610000,96713959,ethereum,1514856850,79859424220,,Ethereum,4.62,10.53,7.21,0.0594274,825.728,3,ETH,96713959,2018-01-02 09:34:10
1024400000,16888513,bitcoin-cash,1514856852,41987713122,21000000.0,Bitcoin Cash,0.93,-0.58,-16.55,0.178929,2486.17,4,BCH,16888513,2018-01-02 09:34:12
158555000,25927070538,cardano,1514856854,19490104881,45000000000.0,Cardano,1.69,6.29,79.7,5.41e-05,0.751728,5,ADA,31112483745,2018-01-02 09:34:14
278423000,2779530283,iota,1514856851,11407470234,2779530283.0,IOTA,-0.28,16.16,14.32,0.00029537,4.1041,7,MIOTA,2779530283,2018-01-02 09:34:11
153107000,65000000,neo,1514856849,5322278000,,NEO,2.02,10.07,25.28,0.00589296,81.8812,12,NEO,100000000,2018-01-02 09:34:09
355614000,577173963,eos,1514856852,5285949621,1000000000.0,EOS,1.61,6.57,-3.99,0.00065912,9.15833,13,EOS,900000000,2018-01-02 09:34:12
149350000,16740124,bitcoin-gold,1514856855,4675683920,21000000.0,Bitcoin Gold,0.68,8.1,-8.83,0.0201018,279.31,14,BTG,16840124,2018-01-02 09:34:15
729890000,73776860,qtum,1514856852,4586382768,,Qtum,0.09,1.93,6.29,0.00447403,62.1656,15,QTUM,100276860,2018-01-02 09:34:12
60826500,133248289,raiblocks,1514856849,4212431466,133248290.0,RaiBlocks,4.33,42.5,373.28,0.00227521,31.6134,16,XRB,133248289,2018-01-02 09:34:09
522302000,65748192475,tron,1514856854,3558108082,,TRON,3.06,14.11,49.48,3.89e-06,0.0541172,17,TRX,100000000000,2018-01-02 09:34:14
914845000,98809921,ethereum-classic,1514856848,3489590932,,Ethereum Classic,-0.71,27.47,7.45,0.0025417,35.3162,18,ETC,98809921,2018-01-02 09:34:08
28334500,6193146,bitconnect,1514856849,2409406336,28000000.0,BitConnect,-0.11,-5.23,73.75,0.0279994,389.044,20,BCC,9431493,2018-01-02 09:34:09
11306100000,16776587,bitcoin,1514857161,234623924512,21000000.0,Bitcoin,0.19,1.16,-3.32,1.0,13985.2,1,BTC,16776587,2018-01-02 09:39:21
2028960000,38739144847,ripple,1514857140,89831040811,100000000000.0,Ripple,-1.25,1.55,110.07,0.00016707,2.31887,2,XRP,99993093880,2018-01-02 09:39:00
2973850000,96714224,ethereum,1514857149,80522908512,,Ethereum,5.13,11.45,8.1,0.0599869,832.586,3,ETH,96714224,2018-01-02 09:39:09
1025030000,16888550,bitcoin-cash,1514857152,41895932642,21000000.0,Bitcoin Cash,0.49,-0.72,-16.73,0.178734,2480.73,4,BCH,16888550,2018-01-02 09:39:12
158237000,25927070538,cardano,1514857154,19228371104,45000000000.0,Cardano,0.25,4.92,77.31,5.343e-05,0.741633,5,ADA,31112483745,2018-01-02 09:39:14
682121000,54574558,litecoin,1514857141,13066131564,84000000.0,Litecoin,2.37,6.03,-13.63,0.0172498,239.418,6,LTC,54574558,2018-01-02 09:39:01
279828000,2779530283,iota,1514857151,11442770269,2779530283.0,IOTA,-0.11,16.56,14.67,0.00029661,4.1168,7,MIOTA,2779530283,2018-01-02 09:39:11
70110000,8999999999,nem,1514857144,9785429999,,NEM,-0.72,4.15,9.39,7.834e-05,1.08727,8,XEM,8999999999,2018-01-02 09:39:04
645765000,17859118952,stellar,1514857143,8861587669,,Stellar,-0.04,27.62,118.48,3.575e-05,0.496194,9,XLM,103570548975,2018-01-02 09:39:03
146589000,7789088,dash,1514857141,8587781143,18900000.0,Dash,2.53,7.08,-7.3,0.0794365,1102.54,10,DASH,7789088,2018-01-02 09:39:01
128804000,15546731,monero,1514857142,5848726814,,Monero,1.86,9.88,2.96,0.027105,376.203,11,XMR,15546731,2018-01-02 09:39:02
153676000,65000000,neo,1514857147,5324358000,,NEO,1.87,10.07,25.33,0.00590176,81.9132,12,NEO,100000000,2018-01-02 09:39:07
