24h_volume_usd,available_supply,id,last_updated,market_cap_usd,max_supply,name,percent_change_1h,percent_change_24h,percent_change_7d,price_btc,price_usd,rank,symbol,total_supply,timestamp
370957000,7763581,dash,1513740842,9831333061,18900000.0,Dash,0.71,4.44,45.0,0.0740299,1266.34,8,DASH,7763581,2017-12-20 11:34:02
206314000,8999999999,nem,1513740848,8167373999,,NEM,0.17,-3.5,70.85,5.305e-05,0.907486,9,XEM,8999999999,2017-12-20 11:34:08
741935000,16716249,bitcoin-gold,1513740874,7463621116,21000000.0,Bitcoin Gold,5.22,35.07,65.39,0.0261017,446.489,10,BTG,16816249,2017-12-20 11:34:34
474672000,15499806,monero,1513740844,6537105309,,Monero,13.59,10.49,39.59,0.0246557,421.754,11,XMR,15499806,2017-12-20 11:34:04
1445110000,550917076,eos,1513740866,6448814930,,EOS,4.63,16.67,107.56,0.00068431,11.7056,12,EOS,1000000000,2017-12-20 11:34:26
1630390000,73745816,qtum,1513740863,4708626104,,Qtum,1.85,-9.09,306.5,0.00373263,63.8494,13,QTUM,100245816,2017-12-20 11:34:23
217179000,17858673190,stellar,1513740848,4502439391,,Stellar,3.22,-12.69,67.16,1.474e-05,0.252115,14,XLM,103531054117,2017-12-20 11:34:08
270746000,65000000,neo,1513740855,4469796500,,NEO,3.03,-14.06,73.96,0.00402006,68.7661,15,NEO,100000000,2017-12-20 11:34:15
843257000,98498196,ethereum-classic,1513740854,3942656240,,Ethereum Classic,2.55,-4.59,35.52,0.00234002,40.0277,16,ETC,98498196,2017-12-20 11:34:14
107183000,65748192475,tron,1513740871,2562233360,,TRON,1.52,-21.2,428.48,2.28e-06,0.0389704,17,TRX,100000000000,2017-12-20 11:34:31
106801000,116115976,lisk,1513740853,2086162848,,Lisk,6.28,-1.02,96.07,0.0010503,17.9662,18,LSK,116115976,2017-12-20 11:34:13
22946800,4803272,bitconnect,1513740862,1799699475,28000000.0,BitConnect,1.17,-11.41,-1.98,0.0219038,374.682,19,BCC,9155434,2017-12-20 11:34:22
322968000,2872831,zcash,1513740860,1766093121,,Zcash,1.59,4.51,65.1,0.0359386,614.757,20,ZEC,2872831,2017-12-20 11:34:20
19175900000,16752612,bitcoin,1513741157,289625857301,21000000.0,Bitcoin,1.27,-9.26,0.85,1.0,17288.4,1,BTC,16752612,2017-12-20 11:39:17
4273450000,96448947,ethereum,1513741152,77631854291,,Ethereum,0.65,-1.82,27.42,0.047227,804.901,2,ETH,96448947,2017-12-20 11:39:12
7157410000,16865525,bitcoin-cash,1513741168,56391063424,21000000.0,Bitcoin Cash,-2.58,52.33,112.69,0.196182,3343.57,3,BCH,16865525,2017-12-20 11:39:28
1454110000,38739144847,ripple,1513741141,29977744892,100000000000.0,Ripple,1.22,-5.05,94.01,4.54e-05,0.773836,4,XRP,99993093880,2017-12-20 11:39:01
2294380000,54384758,litecoin,1513741142,18256582619,84000000.0,Litecoin,1.02,-7.54,7.53,0.0196966,335.693,5,LTC,54384758,2017-12-20 11:39:02
1124720000,2779530283,iota,1513741164,14275973282,2779530283.0,IOTA,3.45,21.39,15.38,0.00030136,5.13611,6,MIOTA,2779530283,2017-12-20 11:39:24
216518000,25927070538,cardano,1513741173,13097578224,45000000000.0,Cardano,0.28,-9.87,293.5,2.964e-05,0.50517,7,ADA,31112483745,2017-12-20 11:39:33
370478000,7763606,dash,1513741142,9823523757,18900000.0,Dash,0.59,4.29,44.93,0.0742424,1265.33,8,DASH,7763606,2017-12-20 11:39:02
205420000,8999999999,nem,1513741148,8151812999,,NEM,0.52,-3.83,70.52,5.314e-05,0.905757,9,XEM,8999999999,2017-12-20 11:39:08
717075000,16716299,bitcoin-gold,1513741175,7167698090,21000000.0,Bitcoin Gold,1.84,29.75,58.81,0.0251587,428.785,10,BTG,16816299,2017-12-20 11:39:35
475307000,15499846,monero,1513741144,6496310804,,Monero,12.81,9.82,38.72,0.0245916,419.121,11,XMR,15499846,2017-12-20 11:39:04
1440280000,550960983,eos,1513741166,6442607153,,EOS,3.31,16.59,107.05,0.00068611,11.6934,12,EOS,1000000000,2017-12-20 11:39:26
1615090000,73745840,qtum,1513741163,4664372758,,Qtum,-0.02,-9.77,301.99,0.00371111,63.2493,13,QTUM,100245840,2017-12-20 11:39:23
215760000,17858673690,stellar,1513741147,4473329879,,Stellar,2.55,-13.42,66.15,1.47e-05,0.250485,14,XLM,103531054117,2017-12-20 11:39:07
269244000,65000000,neo,1513741155,4455269000,,NEO,2.21,-14.28,73.34,0.00402169,68.5426,15,NEO,100000000,2017-12-20 11:39:15
841420000,98498501,ethereum-classic,1513741157,3947879019,,Ethereum Classic,1.55,-4.34,35.67,0.0023517,40.0806,16,ETC,98498501,2017-12-20 11:39:17
106502000,65748192475,tron,1513741173,2557709884,,TRON,0.68,-21.4,427.43,2.28e-06,0.0389016,17,TRX,100000000000,2017-12-20 11:39:33
107112000,116116452,lisk,1513741153,2103019897,,Lisk,6.86,-0.31,97.62,0.00106267,18.1113,18,LSK,116116452,2017-12-20 11:39:13
22846700,4803283,bitconnect,1513741159,1793608401,28000000.0,BitConnect,0.86,-11.72,-2.29,0.0219098,373.413,19,BCC,9155445,2017-12-20 11:39:19
232441000,102042552,omisego,1513741170,1760264631,,OmiseGO,0.49,-13.09,68.25,0.00101215,17.2503,20,OMG,140245398,2017-12-20 11:39:30
1449020000,38739144847,ripple,1513741441,30020939038,100000000000.0,Ripple,0.97,-5.09,93.87,4.529e-05,0.774951,4,XRP,99993093880,2017-12-20 11:44:01
2295530000,54384758,litecoin,1513741442,18269091113,84000000.0,Litecoin,0.68,-7.61,7.61,0.0196325,335.923,5,LTC,54384758,2017-12-20 11:44:02
373389000,7763606,dash,1513741442,9895880566,18900000.0,Dash,1.41,4.98,46.0,0.074495,1274.65,8,DASH,7763606,2017-12-20 11:44:02
477834000,15499846,monero,1513741443,6496419303,,Monero,12.85,9.83,38.7,0.0244953,419.128,11,XMR,15499846,2017-12-20 11:44:03
216022000,17858673690,stellar,1513741447,4485491636,,Stellar,2.14,-13.33,66.55,1.468e-05,0.251166,14,XLM,103531054117,2017-12-20 11:44:07
269276000,65000000,neo,1513741455,4462438500,,NEO,2.1,-14.11,73.56,0.00401232,68.6529,15,NEO,100000000,2017-12-20 11:44:15
842665000,98498501,ethereum-classic,1513741454,3968307608,,Ethereum Classic,2.08,-3.77,36.35,0.00235458,40.288,16,ETC,98498501,2017-12-20 11:44:14
107146000,116116452,lisk,1513741452,2075488686,,Lisk,5.15,-1.74,94.99,0.00104463,17.8742,18,LSK,116116452,2017-12-20 11:44:12
19218500000,16752612,bitcoin,1513741457,288816706141,21000000.0,Bitcoin,0.78,-9.54,0.59,1.0,17240.1,1,BTC,16752612,2017-12-20 11:44:17
4278830000,96448947,ethereum,1513741453,77823209003,,Ethereum,0.75,-1.64,27.66,0.0471573,806.885,2,ETH,96448947,2017-12-20 11:44:13
7235590000,16865525,bitcoin-cash,1513741468,57019641541,21000000.0,Bitcoin Cash,-0.79,54.09,115.12,0.197589,3380.84,3,BCH,16865525,2017-12-20 11:44:28
1128630000,2779530283,iota,1513741464,14318472300,2779530283.0,IOTA,3.43,21.63,15.74,0.00030107,5.1514,6,MIOTA,2779530283,2017-12-20 11:44:24
216349000,25927070538,cardano,1513741472,13139683786,45000000000.0,Cardano,0.45,-9.8,294.85,2.962e-05,0.506794,7,ADA,31112483745,2017-12-20 11:44:32
205001000,8999999999,nem,1513741467,8162414999,,NEM,0.76,-4.07,70.8,5.3e-05,0.906935,9,XEM,8999999999,2017-12-20 11:44:27
725407000,16716299,bitcoin-gold,1513741474,7234981192,21000000.0,Bitcoin Gold,2.95,31.0,60.26,0.025295,432.81,10,BTG,16816299,2017-12-20 11:44:34
1438770000,550960983,eos,1513741466,6461505115,,EOS,2.63,16.99,107.37,0.00068541,11.7277,12,EOS,1000000000,2017-12-20 11:44:26
1625250000,73745840,qtum,1513741462,4676621942,,Qtum,0.03,-9.44,302.34,0.00370622,63.4154,13,QTUM,100245840,2017-12-20 11:44:22
106288000,65748192475,tron,1513741470,2568334792,,TRON,1.1,-21.09,429.5,2.28e-06,0.0390632,17,TRX,100000000000,2017-12-20 11:44:30
22908600,4803283,bitconnect,1513741458,1800193702,28000000.0,BitConnect,1.26,-11.42,-1.91,0.0219037,374.784,19,BCC,9155445,2017-12-20 11:44:18
3476570,41252246,populous,1513741467,1766342794,53252246.0,Populous,1.37,-11.49,9.93,0.00250245,42.8181,20,PPT,53252246,2017-12-20 11:44:27
19191400000,16752612,bitcoin,1513741754,289129979986,21000000.0,Bitcoin,0.75,-9.44,0.71,1.0,17258.8,1,BTC,16752612,2017-12-20 11:49:14
4270990000,96448947,ethereum,1513741753,77826391818,,Ethereum,0.44,-1.71,27.6,0.0472457,806.918,2,ETH,96448947,2017-12-20 11:49:13
1435760000,38739144847,ripple,1513741741,29927422743,100000000000.0,Ripple,0.18,-5.55,92.85,4.523e-05,0.772537,4,XRP,99993093880,2017-12-20 11:49:01
2290920000,54384758,litecoin,1513741742,18232490171,84000000.0,Litecoin,0.14,-7.93,7.45,0.0196292,335.25,5,LTC,54384758,2017-12-20 11:49:02
1125630000,2779530283,iota,1513741764,14275083832,2779530283.0,IOTA,2.47,21.25,15.4,0.00030071,5.13579,6,MIOTA,2779530283,2017-12-20 11:49:24
373678000,7763606,dash,1513741742,9919714837,18900000.0,Dash,1.74,5.14,46.35,0.0748117,1277.72,8,DASH,7763606,2017-12-20 11:49:02
203385000,8999999999,nem,1513741747,8143685999,,NEM,0.53,-4.29,70.4,5.298e-05,0.904854,9,XEM,8999999999,2017-12-20 11:49:07
481209000,15499846,monero,1513741744,6548607283,,Monero,12.83,10.71,39.78,0.0247375,422.495,11,XMR,15499846,2017-12-20 11:49:04
1442430000,550960983,eos,1513741767,6507014492,,EOS,2.63,17.9,108.56,0.00069151,11.8103,12,EOS,1000000000,2017-12-20 11:49:27
1614950000,73745840,qtum,1513741763,4703907903,,Qtum,-0.78,-8.75,303.99,0.00373469,63.7854,13,QTUM,100245840,2017-12-20 11:49:23
215456000,17858673690,stellar,1513741747,4451863754,,Stellar,0.66,-14.13,65.34,1.46e-05,0.249283,14,XLM,103531054117,2017-12-20 11:49:07
268099000,65000000,neo,1513741755,4443361000,,NEO,1.06,-14.47,72.76,0.0040025,68.3594,15,NEO,100000000,2017-12-20 11:49:15
841650000,98498501,ethereum-classic,1513741756,3967224125,,Ethereum Classic,1.25,-3.73,36.3,0.00235825,40.277,16,ETC,98498501,2017-12-20 11:49:16
106662000,116116452,lisk,1513741753,2070518902,,Lisk,4.35,-2.09,94.49,0.00104405,17.8314,18,LSK,116116452,2017-12-20 11:49:13
22818300,4803283,bitconnect,1513741758,1797153224,28000000.0,BitConnect,0.74,-11.6,-2.05,0.0219068,374.151,19,BCC,9155445,2017-12-20 11:49:18
3476330,41252246,populous,1513741767,1766800694,53252246.0,Populous,1.08,-11.48,9.93,0.00250768,42.8292,20,PPT,53252246,2017-12-20 11:49:27
7208770000,16865525,bitcoin-cash,1513741768,56779813776,21000000.0,Bitcoin Cash,1.06,53.49,114.27,0.197118,3366.62,3,BCH,16865525,2017-12-20 11:49:28
214044000,25927070538,cardano,1513741773,13132113082,45000000000.0,Cardano,-0.3,-10.07,294.71,2.966e-05,0.506502,7,ADA,31112483745,2017-12-20 11:49:33
742802000,16716299,bitcoin-gold,1513741775,7314651071,21000000.0,Bitcoin Gold,5.84,32.51,61.97,0.0256205,437.576,10,BTG,16816299,2017-12-20 11:49:35
106390000,65748192475,tron,1513741772,2564810689,,TRON,0.42,-21.26,428.66,2.28e-06,0.0390096,17,TRX,100000000000,2017-12-20 11:49:32
19100600000,16752612,bitcoin,1513742056,288510133342,21000000.0,Bitcoin,0.25,-9.66,0.52,1.0,17221.8,1,BTC,16752612,2017-12-20 11:54:16
4259780000,96448947,ethereum,1513742054,77749136211,,Ethereum,0.05,-1.88,27.37,0.0474112,806.117,2,ETH,96448947,2017-12-20 11:54:14
7217850000,16865525,bitcoin-cash,1513742069,56896860519,21000000.0,Bitcoin Cash,2.44,53.86,114.77,0.198414,3373.56,3,BCH,16865525,2017-12-20 11:54:29
1428330000,38739144847,ripple,1513742041,29911307258,100000000000.0,Ripple,-0.11,-5.75,92.37,4.541e-05,0.772121,4,XRP,99993093880,2017-12-20 11:54:01
2278620000,54384758,litecoin,1513742042,18132585370,84000000.0,Litecoin,-0.65,-8.56,6.92,0.0196094,333.413,5,LTC,54384758,2017-12-20 11:54:02
1125470000,2779530283,iota,1513742065,14277891158,2779530283.0,IOTA,2.31,21.29,15.44,0.00030212,5.1368,6,MIOTA,2779530283,2017-12-20 11:54:25
211451000,25927070538,cardano,1513742072,13072740090,45000000000.0,Cardano,-1.08,-10.7,293.02,2.965e-05,0.504212,7,ADA,31112483745,2017-12-20 11:54:32
377659000,7763606,dash,1513742043,10068077350,18900000.0,Dash,3.59,6.6,48.46,0.0762719,1296.83,8,DASH,7763606,2017-12-20 11:54:03
202186000,8999999999,nem,1513742048,8121986999,,NEM,0.06,-4.66,69.98,5.308e-05,0.902443,9,XEM,8999999999,2017-12-20 11:54:08
738147000,16716299,bitcoin-gold,1513742075,7225887526,21000000.0,Bitcoin Gold,5.18,31.01,59.96,0.0254234,432.266,10,BTG,16816299,2017-12-20 11:54:35
1418760000,550960983,eos,1513742066,6451753105,,EOS,1.25,17.14,106.52,0.00068872,11.71,11,EOS,1000000000,2017-12-20 11:54:26
339289000,15499846,monero,1513742044,6021581532,,Monero,2.43,1.78,28.5,0.0228489,388.493,12,XMR,15499846,2017-12-20 11:54:04
1608660000,73745840,qtum,1513742064,4692809154,,Qtum,-1.48,-8.86,302.44,0.00374264,63.6349,13,QTUM,100245840,2017-12-20 11:54:24
266694000,65000000,neo,1513742055,4443114000,,NEO,0.82,-14.46,72.69,0.00402029,68.3556,14,NEO,100000000,2017-12-20 11:54:15
214047000,17858673690,stellar,1513742048,4387858267,,Stellar,-1.19,-15.52,62.92,1.445e-05,0.245699,15,XLM,103531054117,2017-12-20 11:54:08
839564000,98498501,ethereum-classic,1513742056,3963097038,,Ethereum Classic,0.91,-3.82,36.14,0.0023664,40.2351,16,ETC,98498501,2017-12-20 11:54:16
105312000,65748192475,tron,1513742073,2556789410,,TRON,-0.31,-21.55,426.83,2.29e-06,0.0388876,17,TRX,100000000000,2017-12-20 11:54:33
106289000,116116452,lisk,1513742053,2072109698,,Lisk,4.22,-2.11,94.62,0.00104955,17.8451,18,LSK,116116452,2017-12-20 11:54:13
22753000,4803283,bitconnect,1513742059,1789607266,28000000.0,BitConnect,0.24,-11.99,-2.44,0.0219131,372.58,19,BCC,9155445,2017-12-20 11:54:19
322413000,2872931,zcash,1513742057,1770182446,,Zcash,0.79,4.68,65.06,0.036239,616.159,20,ZEC,2872931,2017-12-20 11:54:17
19093200000,16752637,bitcoin,1513742356,288167134828,21000000.0,Bitcoin,-0.18,-9.76,0.42,1.0,17201.3,1,BTC,16752637,2017-12-20 11:59:16
4258740000,96449250,ethereum,1513742351,77734044656,,Ethereum,0.03,-1.96,27.32,0.0472524,805.958,2,ETH,96449250,2017-12-20 11:59:11
7215590000,16865538,bitcoin-cash,1513742368,56999613812,21000000.0,Bitcoin Cash,2.63,54.18,115.2,0.198145,3379.65,3,BCH,16865538,2017-12-20 11:59:28
1424840000,38739144847,ripple,1513742341,29916459565,100000000000.0,Ripple,-0.3,-5.89,92.05,4.528e-05,0.772254,4,XRP,99993093880,2017-12-20 11:59:01
2273670000,54384908,litecoin,1513742342,18110718264,84000000.0,Litecoin,-0.93,-8.79,6.85,0.019524,333.01,5,LTC,54384908,2017-12-20 11:59:02
1109390000,2779530283,iota,1513742365,14077487024,2779530283.0,IOTA,0.66,19.59,13.86,0.00029694,5.0647,6,MIOTA,2779530283,2017-12-20 11:59:25
210519000,25927070538,cardano,1513742373,13166855356,45000000000.0,Cardano,-0.76,-10.29,295.92,2.977e-05,0.507842,7,ADA,31112483745,2017-12-20 11:59:33
387119000,7763639,dash,1513742342,10320748201,18900000.0,Dash,6.19,9.19,52.23,0.0779397,1329.37,8,DASH,7763639,2017-12-20 11:59:02
202660000,8999999999,nem,1513742349,8174429999,,NEM,0.51,-4.14,71.1,5.325e-05,0.90827,9,XEM,8999999999,2017-12-20 11:59:09
717668000,16716324,bitcoin-gold,1513742375,7068848472,21000000.0,Bitcoin Gold,2.6,28.22,56.45,0.0247925,422.871,10,BTG,16816324,2017-12-20 11:59:35
1412240000,550960983,eos,1513742366,6454507910,,EOS,1.21,17.45,106.34,0.00068684,11.715,11,EOS,1000000000,2017-12-20 11:59:26
341627000,15499919,monero,1513742344,6067505157,,Monero,1.75,2.54,29.4,0.0229505,391.454,12,XMR,15499919,2017-12-20 11:59:04
1604700000,73745884,qtum,1513742363,4721336862,,Qtum,-1.17,-8.28,304.28,0.00375352,64.0217,13,QTUM,100245884,2017-12-20 11:59:23
266080000,65000000,neo,1513742355,4449510000,,NEO,0.76,-14.28,72.87,0.00401338,68.454,14,NEO,100000000,2017-12-20 11:59:15
213598000,17858673690,stellar,1513742347,4397109060,,Stellar,-1.12,-15.49,63.23,1.444e-05,0.246217,15,XLM,103531054117,2017-12-20 11:59:07
839055000,98498793,ethereum-classic,1513742356,3964517319,,Ethereum Classic,0.65,-3.78,36.14,0.00235978,40.2494,16,ETC,98498793,2017-12-20 11:59:16
105432000,65748192475,tron,1513742372,2569794402,,TRON,-0.2,-21.22,429.39,2.29e-06,0.0390854,17,TRX,100000000000,2017-12-20 11:59:32
106033000,116116936,lisk,1513742354,2059531259,,Lisk,2.69,-2.82,93.41,0.00103988,17.7367,18,LSK,116116936,2017-12-20 11:59:14
22775600,4803300,bitconnect,1513742358,1795170892,28000000.0,BitConnect,0.18,-11.74,-2.12,0.0219118,373.737,19,BCC,9155462,2017-12-20 11:59:18
324508000,2873069,zcash,1513742357,1781245164,,Zcash,1.02,5.28,65.96,0.0363487,619.98,20,ZEC,2873069,2017-12-20 11:59:17
19053000000,16752637,bitcoin,1513742656,285823440912,21000000.0,Bitcoin,-1.08,-10.5,-0.38,1.0,17061.4,1,BTC,16752637,2017-12-20 12:04:16
4246580000,96449250,ethereum,1513742654,77561400498,,Ethereum,-0.13,-2.21,26.93,0.0473198,804.168,2,ETH,96449250,2017-12-20 12:04:14
7322810000,16865538,bitcoin-cash,1513742668,58202463946,21000000.0,Bitcoin Cash,5.26,57.5,119.78,0.203066,3450.97,3,BCH,16865538,2017-12-20 12:04:28
1417440000,38739144847,ripple,1513742641,29742210891,100000000000.0,Ripple,-0.92,-6.68,90.62,4.518e-05,0.767756,4,XRP,99993093880,2017-12-20 12:04:01
2243940000,54384908,litecoin,1513742642,17960072068,84000000.0,Litecoin,-1.86,-9.64,6.02,0.0194324,330.24,5,LTC,54384908,2017-12-20 12:04:02
1101460000,2779530283,iota,1513742664,13991599539,2779530283.0,IOTA,0.17,18.87,13.21,0.00029621,5.0338,6,MIOTA,2779530283,2017-12-20 12:04:24
209314000,25927070538,cardano,1513742672,13157677173,45000000000.0,Cardano,-1.02,-10.58,295.69,2.986e-05,0.507488,7,ADA,31112483745,2017-12-20 12:04:32
391961000,7763639,dash,1513742643,10430293141,18900000.0,Dash,7.38,10.25,53.78,0.0790549,1343.48,8,DASH,7763639,2017-12-20 12:04:03
200818000,8999999999,nem,1513742648,8134289999,,NEM,0.15,-4.77,70.3,5.318e-05,0.90381,9,XEM,8999999999,2017-12-20 12:04:08
744631000,16716324,bitcoin-gold,1513742674,7294184514,21000000.0,Bitcoin Gold,5.93,32.4,61.41,0.0256763,436.351,10,BTG,16816324,2017-12-20 12:04:34
1406860000,550960983,eos,1513742665,6436932255,,EOS,1.09,17.36,105.51,0.00068747,11.6831,11,EOS,1000000000,2017-12-20 12:04:25
346309000,15499919,monero,1513742644,6083594073,,Monero,1.31,2.81,29.76,0.0230955,392.492,12,XMR,15499919,2017-12-20 12:04:04
1607790000,73745884,qtum,1513742664,4659006841,,Qtum,-2.53,-9.46,298.35,0.00371751,63.1765,13,QTUM,100245884,2017-12-20 12:04:24
263391000,65000000,neo,1513742655,4417803000,,NEO,0.06,-14.85,71.57,0.00399935,67.9662,14,NEO,100000000,2017-12-20 12:04:15
212760000,17858673690,stellar,1513742647,4407877840,,Stellar,-0.93,-15.43,63.6,1.452e-05,0.24682,15,XLM,103531054117,2017-12-20 12:04:07
836609000,98498793,ethereum-classic,1513742654,3955238733,,Ethereum Classic,0.22,-4.0,35.86,0.00236286,40.1552,16,ETC,98498793,2017-12-20 12:04:14
104528000,65748192475,tron,1513742671,2549267816,,TRON,-1.19,-21.91,425.05,2.28e-06,0.0387732,17,TRX,100000000000,2017-12-20 12:04:31
104629000,116116936,lisk,1513742652,2027715218,,Lisk,1.1,-4.38,90.4,0.00102756,17.4627,18,LSK,116116936,2017-12-20 12:04:12
22671600,4803300,bitconnect,1513742658,1788062008,28000000.0,BitConnect,-0.28,-12.09,-2.49,0.0219048,372.257,19,BCC,9155462,2017-12-20 12:04:18
324116000,2873069,zcash,1513742659,1771525572,,Zcash,0.37,4.66,64.93,0.0362825,616.597,20,ZEC,2873069,2017-12-20 12:04:19
1403800000,38739144847,ripple,1513742941,29528641986,100000000000.0,Ripple,-1.66,-7.53,89.01,4.53e-05,0.762243,4,XRP,99993093880,2017-12-20 12:09:01
2226690000,54384908,litecoin,1513742942,17889697997,84000000.0,Litecoin,-2.22,-10.08,5.65,0.0195506,328.946,5,LTC,54384908,2017-12-20 12:09:02
392447000,7763639,dash,1513742942,10442482054,18900000.0,Dash,7.59,10.32,53.95,0.0799414,1345.05,8,DASH,7763639,2017-12-20 12:09:02
197891000,8999999999,nem,1513742948,8053541999,,NEM,-1.2,-5.86,68.63,5.318e-05,0.894838,9,XEM,8999999999,2017-12-20 12:09:08
347590000,15499919,monero,1513742944,6128853835,,Monero,-0.15,3.57,30.68,0.0235009,395.412,12,XMR,15499919,2017-12-20 12:09:04
207471000,17858673690,stellar,1513742948,4335389484,,Stellar,-2.56,-16.95,60.85,1.443e-05,0.242761,15,XLM,103531054117,2017-12-20 12:09:08
18960800000,16752637,bitcoin,1513742957,285771507737,21000000.0,Bitcoin,-1.13,-10.52,-0.37,1.0,17058.3,1,BTC,16752637,2017-12-20 12:09:17
4218590000,96449250,ethereum,1513742954,77037777520,,Ethereum,-0.74,-2.91,26.0,0.0474722,798.739,2,ETH,96449250,2017-12-20 12:09:14
7339340000,16865538,bitcoin-cash,1513742969,58026387735,21000000.0,Bitcoin Cash,4.64,57.1,119.16,0.204484,3440.53,3,BCH,16865538,2017-12-20 12:09:29
1085500000,2779530283,iota,1513742965,13808706446,2779530283.0,IOTA,-1.42,17.38,11.76,0.00029527,4.968,6,MIOTA,2779530283,2017-12-20 12:09:25
203993000,25927070538,cardano,1513742974,13054720776,45000000000.0,Cardano,-2.27,-11.51,292.63,2.993e-05,0.503517,7,ADA,31112483745,2017-12-20 12:09:34
760745000,16716324,bitcoin-gold,1513742976,7443143674,21000000.0,Bitcoin Gold,8.0,35.21,64.68,0.0264637,445.262,10,BTG,16816324,2017-12-20 12:09:36
1389500000,550960983,eos,1513742966,6382111637,,EOS,0.1,16.63,103.49,0.00068846,11.5836,11,EOS,1000000000,2017-12-20 12:09:26
