24h_volume_usd,available_supply,id,last_updated,market_cap_usd,max_supply,name,percent_change_1h,percent_change_24h,percent_change_7d,price_btc,price_usd,rank,symbol,total_supply,timestamp
1072440000,73793888,qtum,1515466751,4249243935,,Qtum,0.29,-30.59,-6.41,0.00376091,57.5826,16,QTUM,100293888,2018-01-09 10:59:11
133655000,116804372,lisk,1515466746,3634881974,,Lisk,0.28,-2.59,45.42,0.00203251,31.1194,18,LSK,116804372,2018-01-09 10:59:06
42434700,133248289,raiblocks,1515466749,3496155288,133248290.0,RaiBlocks,-0.03,1.81,-18.46,0.00171368,26.2379,19,XRB,133248289,2018-01-09 10:59:09
731735000,98980409,ethereum-classic,1515466747,3391157895,,Ethereum Classic,0.21,-20.64,-3.2,0.00223769,34.2609,20,ETC,98980409,2018-01-09 10:59:07
18730000000,16790900,bitcoin,1515466759,257946843070,21000000.0,Bitcoin,-0.03,-4.73,12.44,1.0,15362.3,1,BTC,16790900,2018-01-09 10:59:19
1406480000,16901138,bitcoin-cash,1515466752,40742727114,21000000.0,Bitcoin Cash,-0.49,-12.66,-2.52,0.157447,2410.65,4,BCH,16901138,2018-01-09 10:59:12
259282000,25927070538,cardano,1515466754,23566825599,45000000000.0,Cardano,0.18,-5.48,26.43,5.937e-05,0.908966,5,ADA,31112483745,2018-01-09 10:59:14
1398250000,65748192475,tron,1515466754,10088402653,,TRON,4.39,-13.43,178.12,1.002e-05,0.15344,10,TRX,100000000000,2018-01-09 10:59:14
257621000,378545005,icon,1515466755,4362541910,,ICON,2.27,12.59,80.97,0.0007527,11.5245,15,ICX,400230000,2018-01-09 10:59:15
163354000,16753486,bitcoin-gold,1515466755,4068031232,21000000.0,Bitcoin Gold,0.63,-18.43,-12.59,0.0158591,242.817,17,BTG,16853486,2018-01-09 10:59:15
18729700000,16790900,bitcoin,1515467061,257985462140,21000000.0,Bitcoin,-0.09,-4.67,12.46,1.0,15364.6,1,BTC,16790900,2018-01-09 11:04:21
8231350000,96861106,ethereum,1515467049,115705434694,,Ethereum,1.79,-2.45,42.09,0.0780329,1194.55,2,ETH,96861106,2018-01-09 11:04:09
3393910000,38739144847,ripple,1515467041,95324638942,100000000000.0,Ripple,0.13,-23.92,7.8,0.00016074,2.46068,3,XRP,99993093880,2018-01-09 11:04:01
1402110000,16901138,bitcoin-cash,1515467053,40723121795,21000000.0,Bitcoin Cash,-0.47,-12.69,-2.57,0.157398,2409.49,4,BCH,16901138,2018-01-09 11:04:13
259878000,25927070538,cardano,1515467055,23623346612,45000000000.0,Cardano,0.37,-5.2,26.68,5.952e-05,0.911146,5,ADA,31112483745,2018-01-09 11:04:15
83979600,8999999999,nem,1515467044,15193709998,,NEM,0.42,-2.96,57.54,0.00011028,1.68819,6,XEM,8999999999,2018-01-09 11:04:04
1142650000,54675083,litecoin,1515467041,14011747585,84000000.0,Litecoin,-0.32,-9.4,6.39,0.0167408,256.273,7,LTC,54675083,2018-01-09 11:04:01
251024000,17880094683,stellar,1515467043,11340003050,,Stellar,0.48,-5.94,28.58,4.143e-05,0.634225,8,XLM,103590302054,2018-01-09 11:04:03
307763000,2779530283,iota,1515467051,10768011498,2779530283.0,IOTA,0.18,-5.17,-3.95,0.00025307,3.87404,9,MIOTA,2779530283,2018-01-09 11:04:11
1402370000,65748192475,tron,1515467054,10119830289,,TRON,4.34,-13.12,178.59,1.005e-05,0.153918,10,TRX,100000000000,2018-01-09 11:04:14
215813000,7806817,dash,1515467042,8649484969,18900000.0,Dash,1.35,-13.99,0.88,0.0723753,1107.94,11,DASH,7806817,2018-01-09 11:04:02
289488000,65000000,neo,1515467047,7454720000,,NEO,1.59,14.04,37.97,0.00749193,114.688,12,NEO,100000000,2018-01-09 11:04:07
306502000,15579578,monero,1515467043,6785451485,,Monero,5.37,-4.12,17.09,0.028451,435.535,13,XMR,15579578,2018-01-09 11:04:03
688814000,591035936,eos,1515467052,5634327849,1000000000.0,EOS,-0.41,-20.83,2.59,0.00062273,9.53297,14,EOS,900000000,2018-01-09 11:04:12
257801000,378545005,icon,1515467056,4365267434,,ICON,2.28,12.2,80.97,0.0007533,11.5317,15,ICX,400230000,2018-01-09 11:04:16
1067490000,73793888,qtum,1515467051,4257700715,,Qtum,0.13,-30.36,-6.2,0.00376902,57.6972,16,QTUM,100293888,2018-01-09 11:04:11
162815000,16753486,bitcoin-gold,1515467056,4063725586,21000000.0,Bitcoin Gold,0.37,-18.44,-12.67,0.015845,242.56,17,BTG,16853486,2018-01-09 11:04:16
133723000,116804372,lisk,1515467046,3651421473,,Lisk,0.75,-2.1,46.02,0.0020421,31.261,18,LSK,116804372,2018-01-09 11:04:06
42441900,133248289,raiblocks,1515467050,3520286553,133248290.0,RaiBlocks,0.24,2.48,-18.13,0.0017258,26.419,19,XRB,133248289,2018-01-09 11:04:10
734538000,98980409,ethereum-classic,1515467047,3396878962,,Ethereum Classic,0.33,-20.41,-3.03,0.00224184,34.3187,20,ETC,98980409,2018-01-09 11:04:07
3398200000,38739144847,ripple,1515467341,95401342449,100000000000.0,Ripple,0.24,-23.83,7.86,0.00016094,2.46266,3,XRP,99993093880,2018-01-09 11:09:01
251879000,17880094683,stellar,1515467344,11380787546,,Stellar,0.81,-5.62,29.08,4.16e-05,0.636506,8,XLM,103590302054,2018-01-09 11:09:04
215986000,7806817,dash,1515467342,8646752583,18900000.0,Dash,1.08,-13.95,0.8,0.0723815,1107.59,11,DASH,7806817,2018-01-09 11:09:02
310657000,15579578,monero,1515467343,6787040602,,Monero,4.62,-4.01,17.08,0.0284692,435.637,13,XMR,15579578,2018-01-09 11:09:03
18738800000,16790900,bitcoin,1515467361,258286019250,21000000.0,Bitcoin,0.03,-4.53,12.6,1.0,15382.5,1,BTC,16790900,2018-01-09 11:09:21
8251070000,96861106,ethereum,1515467350,115964053848,,Ethereum,1.91,-2.37,42.22,0.0782394,1197.22,2,ETH,96861106,2018-01-09 11:09:10
1401040000,16901138,bitcoin-cash,1515467353,40776360378,21000000.0,Bitcoin Cash,-0.33,-12.57,-2.45,0.157668,2412.64,4,BCH,16901138,2018-01-09 11:09:13
259856000,25927070538,cardano,1515467354,23638773219,45000000000.0,Cardano,0.25,-5.12,26.74,5.958e-05,0.911741,5,ADA,31112483745,2018-01-09 11:09:14
84123700,8999999999,nem,1515467344,15185609998,,NEM,0.31,-2.98,57.41,0.00011027,1.68729,6,XEM,8999999999,2018-01-09 11:09:04
1141480000,54675083,litecoin,1515467341,14008740455,84000000.0,Litecoin,-0.35,-9.37,6.33,0.0167441,256.218,7,LTC,54675083,2018-01-09 11:09:01
308063000,2779530283,iota,1515467351,10773042447,2779530283.0,IOTA,0.23,-5.12,-3.87,0.00025329,3.87585,9,MIOTA,2779530283,2018-01-09 11:09:11
1385490000,65748192475,tron,1515467354,9983600035,,TRON,2.66,-14.17,174.43,9.92e-06,0.151846,10,TRX,100000000000,2018-01-09 11:09:14
291699000,65000000,neo,1515467348,7496515000,,NEO,1.41,14.71,38.54,0.00753695,115.331,12,NEO,100000000,2018-01-09 11:09:08
687541000,591035936,eos,1515467352,5640421429,1000000000.0,EOS,-0.35,-20.6,2.67,0.00062366,9.54328,14,EOS,900000000,2018-01-09 11:09:12
258052000,378545005,icon,1515467356,4370037101,,ICON,2.7,12.01,81.11,0.00075443,11.5443,15,ICX,400230000,2018-01-09 11:09:16
1071620000,73793888,qtum,1515467351,4228271712,,Qtum,-1.01,-30.6,-6.85,0.00374449,57.2984,16,QTUM,100293888,2018-01-09 11:09:11
162891000,16753486,bitcoin-gold,1515467356,4057828359,21000000.0,Bitcoin Gold,0.09,-18.52,-12.79,0.0158285,242.208,17,BTG,16853486,2018-01-09 11:09:16
133989000,116804372,lisk,1515467346,3666045380,,Lisk,1.1,-1.64,46.59,0.00205111,31.3862,18,LSK,116804372,2018-01-09 11:09:06
42465700,133248289,raiblocks,1515467350,3499979514,133248290.0,RaiBlocks,-0.4,1.92,-18.7,0.00171654,26.2666,19,XRB,133248289,2018-01-09 11:09:10
734130000,98980409,ethereum-classic,1515467347,3400986649,,Ethereum Classic,0.32,-20.2,-2.91,0.00224546,34.3602,20,ETC,98980409,2018-01-09 11:09:07
18765700000,16790900,bitcoin,1515467662,258505980040,21000000.0,Bitcoin,0.09,-4.39,12.69,1.0,15395.6,1,BTC,16790900,2018-01-09 11:14:22
8281120000,96861106,ethereum,1515467650,116436736047,,Ethereum,2.33,-2.11,42.69,0.0784229,1202.1,2,ETH,96861106,2018-01-09 11:14:10
3397040000,38739144847,ripple,1515467641,95420324630,100000000000.0,Ripple,0.34,-23.72,7.85,0.00016069,2.46315,3,XRP,99993093880,2018-01-09 11:14:01
1394960000,16901138,bitcoin-cash,1515467652,40805599346,21000000.0,Bitcoin Cash,-0.26,-12.48,-2.38,0.15751,2414.37,4,BCH,16901138,2018-01-09 11:14:12
260021000,25927070538,cardano,1515467654,23732577361,45000000000.0,Cardano,0.77,-4.69,27.06,5.972e-05,0.915359,5,ADA,31112483745,2018-01-09 11:14:14
84263100,8999999999,nem,1515467644,15230609998,,NEM,0.67,-2.6,57.82,0.0001104,1.69229,6,XEM,8999999999,2018-01-09 11:14:04
1142750000,54675083,litecoin,1515467641,14024104154,84000000.0,Litecoin,-0.18,-9.21,6.39,0.0167336,256.499,7,LTC,54675083,2018-01-09 11:14:01
251118000,17880094683,stellar,1515467643,11327057862,,Stellar,0.38,-6.06,28.41,4.133e-05,0.633501,8,XLM,103590302054,2018-01-09 11:14:03
306617000,2779530283,iota,1515467651,10742356433,2779530283.0,IOTA,-0.03,-5.39,-4.13,0.00025213,3.86481,9,MIOTA,2779530283,2018-01-09 11:14:11
1372080000,65748192475,tron,1515467654,9853418614,,TRON,0.17,-15.19,170.33,9.78e-06,0.149866,10,TRX,100000000000,2018-01-09 11:14:14
216264000,7806817,dash,1515467641,8648860423,18900000.0,Dash,0.99,-13.89,0.81,0.072275,1107.86,11,DASH,7806817,2018-01-09 11:14:01
294540000,65000000,neo,1515467649,7533500000,,NEO,1.73,15.37,39.13,0.00756113,115.9,12,NEO,100000000,2018-01-09 11:14:09
315719000,15579578,monero,1515467643,6796357190,,Monero,4.09,-3.77,17.24,0.0284593,436.235,13,XMR,15579578,2018-01-09 11:14:03
688916000,591035936,eos,1515467651,5651538815,1000000000.0,EOS,-0.15,-20.39,2.84,0.00062381,9.56209,14,EOS,900000000,2018-01-09 11:14:11
258925000,378545005,icon,1515467656,4384232539,,ICON,3.09,12.03,81.6,0.00075557,11.5818,15,ICX,400230000,2018-01-09 11:14:16
1075840000,73793888,qtum,1515467650,4245901072,,Qtum,-0.59,-30.04,-6.45,0.00375364,57.5373,16,QTUM,100293888,2018-01-09 11:14:10
162865000,16753486,bitcoin-gold,1515467656,4082707285,21000000.0,Bitcoin Gold,0.7,-17.95,-12.25,0.0158981,243.693,17,BTG,16853486,2018-01-09 11:14:16
134119000,116804372,lisk,1515467646,3657226650,,Lisk,0.87,-1.78,46.18,0.00204265,31.3107,18,LSK,116804372,2018-01-09 11:14:06
42508300,133248289,raiblocks,1515467649,3500379259,133248290.0,RaiBlocks,-0.28,1.97,-18.71,0.00171378,26.2696,19,XRB,133248289,2018-01-09 11:14:09
735053000,98980409,ethereum-classic,1515467647,3405787199,,Ethereum Classic,0.49,-19.94,-2.76,0.00224476,34.4087,20,ETC,98980409,2018-01-09 11:14:07
18807800000,16790925,bitcoin,1515467961,259021846328,21000000.0,Bitcoin,0.29,-4.18,12.93,1.0,15426.3,1,BTC,16790925,2018-01-09 11:19:21
8295100000,96861374,ethereum,1515467949,116533919171,,Ethereum,2.34,-2.1,42.73,0.0782747,1203.1,2,ETH,96861374,2018-01-09 11:19:09
3395900000,38739144847,ripple,1515467941,95399792883,100000000000.0,Ripple,0.44,-23.67,7.79,0.00016022,2.46262,3,XRP,99993093880,2018-01-09 11:19:01
1394570000,16901138,bitcoin-cash,1515467952,40894499329,21000000.0,Bitcoin Cash,0.13,-12.25,-2.17,0.157423,2419.63,4,BCH,16901138,2018-01-09 11:19:12
259415000,25927070538,cardano,1515467955,23725836322,45000000000.0,Cardano,1.18,-4.64,26.96,5.954e-05,0.915099,5,ADA,31112483745,2018-01-09 11:19:15
84553300,8999999999,nem,1515467945,15233129998,,NEM,1.0,-2.55,57.79,0.00011012,1.69257,6,XEM,8999999999,2018-01-09 11:19:05
1143340000,54675383,litecoin,1515467941,14041185148,84000000.0,Litecoin,0.02,-9.04,6.44,0.0167083,256.81,7,LTC,54675383,2018-01-09 11:19:01
251707000,17880095283,stellar,1515467943,11360780102,,Stellar,0.85,-5.77,28.79,4.134e-05,0.635387,8,XLM,103590302054,2018-01-09 11:19:03
306107000,2779530283,iota,1515467951,10760590152,2779530283.0,IOTA,0.14,-5.22,-3.93,0.00025187,3.87137,9,MIOTA,2779530283,2018-01-09 11:19:11
1373920000,65748192475,tron,1515467954,9855785548,,TRON,-0.24,-15.13,170.18,9.75e-06,0.149902,10,TRX,100000000000,2018-01-09 11:19:14
217334000,7806857,dash,1515467941,8650309565,18900000.0,Dash,0.92,-13.82,0.77,0.0720898,1108.04,11,DASH,7806857,2018-01-09 11:19:01
296886000,65000000,neo,1515467947,7579000000,,NEO,2.34,16.09,39.95,0.00758608,116.6,12,NEO,100000000,2018-01-09 11:19:07
318586000,15579627,monero,1515467942,6808343810,,Monero,4.27,-3.51,17.42,0.0284318,437.003,13,XMR,15579627,2018-01-09 11:19:02
690601000,591037481,eos,1515467951,5655838612,1000000000.0,EOS,-0.08,-20.23,2.88,0.00062259,9.56934,14,EOS,900000000,2018-01-09 11:19:11
263801000,378545005,icon,1515467955,4463159172,,ICON,4.95,14.05,84.83,0.00076709,11.7903,15,ICX,400230000,2018-01-09 11:19:15
1072580000,73793908,qtum,1515467951,4276438142,,Qtum,-0.19,-29.13,-5.76,0.00377035,57.9511,16,QTUM,100293908,2018-01-09 11:19:11
162745000,16753499,bitcoin-gold,1515467955,4091505918,21000000.0,Bitcoin Gold,0.91,-17.78,-12.06,0.015889,244.218,17,BTG,16853499,2018-01-09 11:19:15
133961000,116804852,lisk,1515467946,3658549894,,Lisk,0.98,-1.65,46.2,0.00203783,31.3219,18,LSK,116804852,2018-01-09 11:19:06
42584200,133248289,raiblocks,1515467949,3508041035,133248290.0,RaiBlocks,0.01,2.23,-18.64,0.00171287,26.3271,19,XRB,133248289,2018-01-09 11:19:09
734553000,98980721,ethereum-classic,1515467947,3407351932,,Ethereum Classic,0.82,-19.78,-2.72,0.00223968,34.4244,20,ETC,98980721,2018-01-09 11:19:07
8257870000,96861374,ethereum,1515468249,116750888649,,Ethereum,2.45,-2.05,42.93,0.0783368,1205.34,2,ETH,96861374,2018-01-09 11:24:09
3390200000,38739144847,ripple,1515468241,95177430192,100000000000.0,Ripple,0.28,-23.8,7.51,0.00015968,2.45688,3,XRP,99993093880,2018-01-09 11:24:01
84524200,8999999999,nem,1515468244,15229889998,,NEM,0.91,-2.54,57.76,0.00010998,1.69221,6,XEM,8999999999,2018-01-09 11:24:04
1141390000,54675383,litecoin,1515468241,14032546437,84000000.0,Litecoin,0.04,-9.05,6.34,0.0166802,256.652,7,LTC,54675383,2018-01-09 11:24:01
251708000,17880095283,stellar,1515468243,11394394681,,Stellar,1.14,-5.5,29.21,4.142e-05,0.637267,8,XLM,103590302054,2018-01-09 11:24:03
306019000,2779530283,iota,1515468251,10759172591,2779530283.0,IOTA,0.06,-5.23,-3.93,0.00025157,3.87086,9,MIOTA,2779530283,2018-01-09 11:24:11
217189000,7806857,dash,1515468241,8671388078,18900000.0,Dash,0.92,-13.57,0.97,0.0721883,1110.74,11,DASH,7806857,2018-01-09 11:24:01
300066000,65000000,neo,1515468248,7638735000,,NEO,3.19,17.09,40.96,0.00763772,117.519,12,NEO,100000000,2018-01-09 11:24:08
320377000,15579627,monero,1515468242,6829874854,,Monero,3.7,-3.09,17.76,0.0284913,438.385,13,XMR,15579627,2018-01-09 11:24:02
691579000,591037481,eos,1515468253,5659887218,1000000000.0,EOS,0.01,-20.06,2.92,0.00062237,9.57619,14,EOS,900000000,2018-01-09 11:24:13
1071960000,73793908,qtum,1515468251,4301631382,,Qtum,0.39,-28.43,-5.2,0.00378851,58.2925,16,QTUM,100293908,2018-01-09 11:24:11
133001000,116804852,lisk,1515468246,3656120353,,Lisk,0.96,-1.62,46.1,0.0020343,31.3011,18,LSK,116804852,2018-01-09 11:24:06
42479700,133248289,raiblocks,1515468250,3497674318,133248290.0,RaiBlocks,-0.3,1.94,-18.96,0.00170598,26.2493,19,XRB,133248289,2018-01-09 11:24:10
731449000,98980721,ethereum-classic,1515468247,3407015398,,Ethereum Classic,1.02,-19.69,-2.72,0.00223707,34.421,20,ETC,98980721,2018-01-09 11:24:07
18799100000,16790925,bitcoin,1515468261,259376134845,21000000.0,Bitcoin,0.47,-4.04,13.06,1.0,15447.4,1,BTC,16790925,2018-01-09 11:24:21
1392320000,16901138,bitcoin-cash,1515468253,40971906539,21000000.0,Bitcoin Cash,0.47,-12.1,-2.0,0.157553,2424.21,4,BCH,16901138,2018-01-09 11:24:13
259044000,25927070538,cardano,1515468255,23712691297,45000000000.0,Cardano,1.14,-4.67,26.81,5.944e-05,0.914592,5,ADA,31112483745,2018-01-09 11:24:15
1372840000,65748192475,tron,1515468254,9818177582,,TRON,-1.71,-15.36,168.73,9.71e-06,0.14933,10,TRX,100000000000,2018-01-09 11:24:14
263856000,378545005,icon,1515468258,4476067557,,ICON,4.51,13.83,85.19,0.00076849,11.8244,15,ICX,400230000,2018-01-09 11:24:18
163673000,16753499,bitcoin-gold,1515468256,4095979103,21000000.0,Bitcoin Gold,1.07,-17.57,-11.95,0.0158894,244.485,17,BTG,16853499,2018-01-09 11:24:16
18769000000,16790925,bitcoin,1515468561,259376134845,21000000.0,Bitcoin,0.5,-4.0,13.08,1.0,15447.4,1,BTC,16790925,2018-01-09 11:29:21
8261180000,96861374,ethereum,1515468549,116842906954,,Ethereum,2.32,-2.04,42.97,0.0784979,1206.29,2,ETH,96861374,2018-01-09 11:29:09
3390180000,38739144847,ripple,1515468541,95288998929,100000000000.0,Ripple,0.34,-23.3,7.61,0.00016007,2.45976,3,XRP,99993093880,2018-01-09 11:29:01
1390950000,16901138,bitcoin-cash,1515468552,40962948936,21000000.0,Bitcoin Cash,0.54,-11.89,-2.02,0.157718,2423.68,4,BCH,16901138,2018-01-09 11:29:12
258952000,25927070538,cardano,1515468554,23724488115,45000000000.0,Cardano,1.27,-4.62,26.86,5.955e-05,0.915047,5,ADA,31112483745,2018-01-09 11:29:14
85050300,8999999999,nem,1515468544,15224669998,,NEM,0.86,-2.53,57.67,0.00011008,1.69163,6,XEM,8999999999,2018-01-09 11:29:04
1140850000,54675383,litecoin,1515468541,14033530594,84000000.0,Litecoin,0.11,-8.88,6.29,0.0167025,256.67,7,LTC,54675383,2018-01-09 11:29:01
250873000,17880095283,stellar,1515468543,11370542634,,Stellar,0.84,-5.7,28.92,4.138e-05,0.635933,8,XLM,103590302054,2018-01-09 11:29:03
305659000,2779530283,iota,1515468551,10757838417,2779530283.0,IOTA,-0.05,-5.25,-3.9,0.00025186,3.87038,9,MIOTA,2779530283,2018-01-09 11:29:11
1380110000,65748192475,tron,1515468554,9859401699,,TRON,-2.05,-14.87,169.63,9.76e-06,0.149957,10,TRX,100000000000,2018-01-09 11:29:14
217351000,7806857,dash,1515468542,8676774809,18900000.0,Dash,0.84,-13.26,0.94,0.0723251,1111.43,11,DASH,7806857,2018-01-09 11:29:02
302713000,65000000,neo,1515468547,7650305000,,NEO,3.25,17.33,41.1,0.007659,117.697,12,NEO,100000000,2018-01-09 11:29:07
320607000,15579627,monero,1515468542,6830498039,,Monero,3.22,-2.71,17.74,0.0285299,438.425,13,XMR,15579627,2018-01-09 11:29:02
690474000,591037481,eos,1515468552,5663947646,1000000000.0,EOS,0.14,-19.58,2.97,0.0006236,9.58306,14,EOS,900000000,2018-01-09 11:29:12
260462000,378545005,icon,1515468555,4465430442,,ICON,4.26,13.4,84.75,0.00076763,11.7963,15,ICX,400230000,2018-01-09 11:29:15
1068330000,73793908,qtum,1515468550,4277021114,,Qtum,-0.24,-28.3,-5.73,0.0037716,57.959,16,QTUM,100293908,2018-01-09 11:29:10
164416000,16753499,bitcoin-gold,1515468555,4106751602,21000000.0,Bitcoin Gold,1.3,-16.9,-11.72,0.0159514,245.128,17,BTG,16853499,2018-01-09 11:29:15
132292000,116804852,lisk,1515468546,3661399932,,Lisk,1.08,-1.37,46.29,0.00203982,31.3463,18,LSK,116804852,2018-01-09 11:29:06
42133100,133248289,raiblocks,1515468549,3473396480,133248290.0,RaiBlocks,-1.08,1.21,-19.62,0.00169628,26.0671,19,XRB,133248289,2018-01-09 11:29:09
730293000,98980721,ethereum-classic,1515468547,3405520789,,Ethereum Classic,1.14,-19.44,-2.74,0.00223892,34.4059,20,ETC,98980721,2018-01-09 11:29:07
18772500000,16790925,bitcoin,1515468860,259339194810,21000000.0,Bitcoin,0.51,-3.98,13.05,1.0,15445.2,1,BTC,16790925,2018-01-09 11:34:20
8267420000,96861374,ethereum,1515468849,117104432664,,Ethereum,2.37,-1.9,43.16,0.0786227,1208.99,2,ETH,96861374,2018-01-09 11:34:09
3391790000,38739144847,ripple,1515468841,95519884232,100000000000.0,Ripple,0.43,-23.11,7.81,0.00016035,2.46572,3,XRP,99993093880,2018-01-09 11:34:01
1392900000,16901138,bitcoin-cash,1515468852,40988300642,21000000.0,Bitcoin Cash,0.63,-11.63,-1.96,0.157713,2425.18,4,BCH,16901138,2018-01-09 11:34:12
258822000,25927070538,cardano,1515468854,23712846860,45000000000.0,Cardano,1.3,-4.64,26.72,5.948e-05,0.914598,5,ADA,31112483745,2018-01-09 11:34:14
85256300,8999999999,nem,1515468844,15275339998,,NEM,1.18,-2.17,58.13,0.00011037,1.69726,6,XEM,8999999999,2018-01-09 11:34:04
1139950000,54675383,litecoin,1515468841,14027297600,84000000.0,Litecoin,0.11,-8.74,6.17,0.0166843,256.556,7,LTC,54675383,2018-01-09 11:34:01
251520000,17880095283,stellar,1515468843,11390157098,,Stellar,0.93,-5.54,29.08,4.143e-05,0.63703,8,XLM,103590302054,2018-01-09 11:34:03
305877000,2779530283,iota,1515468850,10779602139,2779530283.0,IOTA,0.08,-5.08,-3.67,0.00025221,3.87821,9,MIOTA,2779530283,2018-01-09 11:34:10
1367310000,65748192475,tron,1515468853,9756308533,,TRON,-3.07,-15.76,166.51,9.65e-06,0.148389,10,TRX,100000000000,2018-01-09 11:34:13
217671000,7806857,dash,1515468841,8705113699,18900000.0,Dash,1.06,-12.77,1.27,0.0725141,1115.06,11,DASH,7806857,2018-01-09 11:34:01
303156000,65000000,neo,1515468847,7595445000,,NEO,2.51,16.49,39.99,0.00759915,116.853,12,NEO,100000000,2018-01-09 11:34:07
