24h_volume_usd,available_supply,id,last_updated,market_cap_usd,max_supply,name,percent_change_1h,percent_change_24h,percent_change_7d,price_btc,price_usd,rank,symbol,total_supply,timestamp
187986000,65748192475,tron,1514454553,2310608453,,TRON,1.14,-10.66,-39.23,2.42e-06,0.0351433,19,TRX,100000000000,2017-12-28 17:49:13
485888000,14400147331,verge,1514454543,1966426519,16555000000.0,Verge,5.22,-24.48,-3.58,9.41e-06,0.136556,20,XVG,14400147331,2017-12-28 17:49:03
12686800000,16767425,bitcoin,1514454860,247342993145,21000000.0,Bitcoin,1.69,-9.7,-12.62,1.0,14751.4,1,BTC,16767425,2017-12-28 17:54:20
2268920000,96618492,ethereum,1514454849,70113140976,,Ethereum,0.59,-6.64,-15.65,0.0501761,725.67,2,ETH,96618492,2017-12-28 17:54:09
2895850000,38739144847,ripple,1514454840,52406315149,100000000000.0,Ripple,0.23,8.58,31.7,9.354e-05,1.3528,3,XRP,99993093880,2017-12-28 17:54:00
1479440000,16880225,bitcoin-cash,1514454852,45088937800,21000000.0,Bitcoin Cash,0.8,-10.75,-26.21,0.184693,2671.11,4,BCH,16880225,2017-12-28 17:54:12
885862000,54507383,litecoin,1514454841,14062414287,84000000.0,Litecoin,1.65,-9.54,-21.25,0.0178387,257.991,5,LTC,54507383,2017-12-28 17:54:01
83651800,25927070538,cardano,1514454854,10110779698,45000000000.0,Cardano,1.13,-7.7,-21.02,2.696e-05,0.38997,6,ADA,31112483745,2017-12-28 17:54:14
260032000,2779530283,iota,1514454851,9783863210,2779530283.0,IOTA,2.18,-17.07,-32.97,0.00024339,3.51997,7,MIOTA,2779530283,2017-12-28 17:54:11
185769000,7779857,dash,1514454841,8671195541,18900000.0,Dash,1.87,-9.42,-27.0,0.0770666,1114.57,8,DASH,7779857,2017-12-28 17:54:01
59921700,8999999999,nem,1514454844,8003105999,,NEM,1.48,-7.45,-10.39,6.149e-05,0.889234,9,XEM,8999999999,2017-12-28 17:54:04
172000000,15529227,monero,1514454843,5853167401,,Monero,1.13,-9.54,-17.32,0.0260615,376.913,10,XMR,15529227,2017-12-28 17:54:03
528483000,567286798,eos,1514454851,5447751557,,EOS,0.29,-8.7,-15.02,0.00066401,9.60317,11,EOS,1000000000,2017-12-28 17:54:11
170461000,16731486,bitcoin-gold,1514454855,4864913821,21000000.0,Bitcoin Gold,0.64,-4.8,-33.89,0.0201047,290.764,12,BTG,16831486,2017-12-28 17:54:15
123502000,65000000,neo,1514454847,3974113000,,NEO,1.06,-10.65,-18.69,0.00422751,61.1402,13,NEO,100000000,2017-12-28 17:54:07
689422000,73765680,qtum,1514454852,3818421413,,Qtum,1.03,-5.1,-20.26,0.00357921,51.7642,14,QTUM,100265680,2017-12-28 17:54:12
77538000,17858981317,stellar,1514454844,3770995341,,Stellar,1.63,-5.6,-20.52,1.46e-05,0.211154,15,XLM,103550799663,2017-12-28 17:54:04
261001000,98697989,ethereum-classic,1514454847,3032446363,,Ethereum Classic,1.15,-6.13,-32.34,0.00212443,30.7245,16,ETC,98697989,2017-12-28 17:54:07
54759500,6180818,bitconnect,1514454848,2922265882,28000000.0,BitConnect,0.32,8.68,28.31,0.0326912,472.796,17,BCC,9419164,2017-12-28 17:54:08
64724200,116401000,lisk,1514454846,2654245443,,Lisk,0.15,-6.82,-3.68,0.00157667,22.8026,18,LSK,116401000,2017-12-28 17:54:06
186887000,65748192475,tron,1514454854,2312640072,,TRON,1.08,-10.66,-39.12,2.43e-06,0.0351742,19,TRX,100000000000,2017-12-28 17:54:14
482507000,14400147331,verge,1514454843,1957599229,16555000000.0,Verge,3.15,-24.71,-3.82,9.4e-06,0.135943,20,XVG,14400147331,2017-12-28 17:54:03
12682800000,16767475,bitcoin,1514455160,246688122442,21000000.0,Bitcoin,1.32,-9.9,-12.8,1.0,14712.3,1,BTC,16767475,2017-12-28 17:59:20
2271160000,96618905,ethereum,1514455148,70087353346,,Ethereum,0.51,-6.65,-15.66,0.0499625,725.4,2,ETH,96618905,2017-12-28 17:59:08
2888960000,38739144847,ripple,1514455141,52236250303,100000000000.0,Ripple,-0.1,8.27,31.24,9.287e-05,1.34841,3,XRP,99993093880,2017-12-28 17:59:01
1476990000,16880238,bitcoin-cash,1514455152,45065507659,21000000.0,Bitcoin Cash,0.72,-10.76,-26.17,0.183879,2669.72,4,BCH,16880238,2017-12-28 17:59:12
886185000,54507608,litecoin,1514455141,14066233360,84000000.0,Litecoin,1.58,-9.46,-21.2,0.0177741,258.06,5,LTC,54507608,2017-12-28 17:59:01
83770000,25927070538,cardano,1514455153,10141581058,45000000000.0,Cardano,1.42,-7.35,-20.73,2.694e-05,0.391158,6,ADA,31112483745,2017-12-28 17:59:13
257747000,2779530283,iota,1514455151,9763072324,2779530283.0,IOTA,1.77,-16.94,-33.08,0.00024193,3.51249,7,MIOTA,2779530283,2017-12-28 17:59:11
185705000,7779915,dash,1514455141,8669859408,18900000.0,Dash,1.83,-9.41,-26.96,0.0767542,1114.39,8,DASH,7779915,2017-12-28 17:59:01
59904800,8999999999,nem,1514455144,7959824999,,NEM,0.91,-7.91,-10.84,6.092e-05,0.884425,9,XEM,8999999999,2017-12-28 17:59:04
172128000,15529227,monero,1514455142,5856785711,,Monero,1.13,-9.48,-17.19,0.0259762,377.146,10,XMR,15529227,2017-12-28 17:59:02
524406000,567286798,eos,1514455151,5421389740,,EOS,-0.2,-9.2,-15.36,0.00065823,9.5567,11,EOS,1000000000,2017-12-28 17:59:11
170001000,16731549,bitcoin-gold,1514455155,4858122254,21000000.0,Bitcoin Gold,0.46,-4.94,-33.91,0.0199986,290.357,12,BTG,16831549,2017-12-28 17:59:15
123147000,65000000,neo,1514455147,3980210000,,NEO,1.07,-10.51,-18.49,0.00421755,61.234,13,NEO,100000000,2017-12-28 17:59:07
688542000,73765720,qtum,1514455150,3812315682,,Qtum,0.86,-5.25,-20.32,0.0035596,51.6814,14,QTUM,100265720,2017-12-28 17:59:10
77751100,17858981317,stellar,1514455143,3795319273,,Stellar,2.29,-4.99,-19.94,1.464e-05,0.212516,15,XLM,103550799663,2017-12-28 17:59:03
260283000,98698317,ethereum-classic,1514455147,3023514373,,Ethereum Classic,0.74,-6.38,-32.5,0.00210994,30.6339,16,ETC,98698317,2017-12-28 17:59:07
55031800,6180856,bitconnect,1514455149,2933564160,28000000.0,BitConnect,0.6,9.3,28.86,0.0326899,474.621,17,BCC,9419203,2017-12-28 17:59:09
65265700,116401480,lisk,1514455146,2673974799,,Lisk,0.89,-6.2,-3.01,0.00158222,22.972,18,LSK,116401480,2017-12-28 17:59:06
186458000,65748192475,tron,1514455153,2307939076,,TRON,0.82,-10.89,-39.19,2.42e-06,0.0351027,19,TRX,100000000000,2017-12-28 17:59:13
484614000,14400214411,verge,1514455143,1964074044,16555000000.0,Verge,2.76,-24.37,-3.27,9.39e-06,0.136392,20,XVG,14400214411,2017-12-28 17:59:03
12607000000,16767475,bitcoin,1514455460,246629436280,21000000.0,Bitcoin,1.09,-9.84,-12.77,1.0,14708.8,1,BTC,16767475,2017-12-28 18:04:20
2261100000,96618905,ethereum,1514455449,69874308662,,Ethereum,0.11,-6.82,-15.89,0.0501958,723.195,2,ETH,96618905,2017-12-28 18:04:09
2888130000,38739144847,ripple,1514455441,52183177675,100000000000.0,Ripple,-0.19,8.2,31.05,9.35e-05,1.34704,3,XRP,99993093880,2017-12-28 18:04:01
1465300000,16880238,bitcoin-cash,1514455453,44771453921,21000000.0,Bitcoin Cash,-0.12,-11.27,-26.57,0.184092,2652.3,4,BCH,16880238,2017-12-28 18:04:13
883908000,54507608,litecoin,1514455441,14014396625,84000000.0,Litecoin,1.11,-9.74,-21.45,0.0178455,257.109,5,LTC,54507608,2017-12-28 18:04:01
83218700,25927070538,cardano,1514455454,10075596663,45000000000.0,Cardano,0.73,-7.86,-21.18,2.697e-05,0.388613,6,ADA,31112483745,2017-12-28 18:04:14
256662000,2779530283,iota,1514455451,9753844283,2779530283.0,IOTA,1.54,-16.74,-33.12,0.00024357,3.50917,7,MIOTA,2779530283,2017-12-28 18:04:11
184536000,7779915,dash,1514455441,8615400004,18900000.0,Dash,1.08,-9.94,-27.35,0.0768623,1107.39,8,DASH,7779915,2017-12-28 18:04:01
59551900,8999999999,nem,1514455444,7845659999,,NEM,-0.54,-9.19,-12.09,6.051e-05,0.87174,9,XEM,8999999999,2017-12-28 18:04:04
171482000,15529227,monero,1514455442,5841256484,,Monero,0.84,-9.69,-17.33,0.0261077,376.146,10,XMR,15529227,2017-12-28 18:04:02
523191000,567286798,eos,1514455451,5415592069,,EOS,-0.27,-9.35,-15.4,0.00066261,9.54648,11,EOS,1000000000,2017-12-28 18:04:11
169192000,16731549,bitcoin-gold,1514455455,4835333884,21000000.0,Bitcoin Gold,0.02,-5.33,-34.15,0.0200587,288.995,12,BTG,16831549,2017-12-28 18:04:15
122030000,65000000,neo,1514455449,3952864500,,NEO,0.36,-10.96,-18.97,0.00422095,60.8133,13,NEO,100000000,2017-12-28 18:04:09
687698000,73765720,qtum,1514455451,3804164570,,Qtum,0.59,-5.31,-20.41,0.00357945,51.5709,14,QTUM,100265720,2017-12-28 18:04:11
77261700,17858981317,stellar,1514455443,3765655506,,Stellar,1.5,-5.7,-20.49,1.464e-05,0.210855,15,XLM,103550799663,2017-12-28 18:04:03
258489000,98698317,ethereum-classic,1514455447,2999520812,,Ethereum Classic,-0.04,-7.08,-32.99,0.00210938,30.3908,16,ETC,98698317,2017-12-28 18:04:07
54669600,6180856,bitconnect,1514455448,2907789990,28000000.0,BitConnect,-0.28,8.34,27.8,0.0326532,470.451,17,BCC,9419203,2017-12-28 18:04:08
64794400,116401480,lisk,1514455447,2659564295,,Lisk,0.36,-6.79,-3.56,0.00158586,22.8482,18,LSK,116401480,2017-12-28 18:04:07
184826000,65748192475,tron,1514455455,2296853931,,TRON,0.11,-11.4,-39.4,2.42e-06,0.0349341,19,TRX,100000000000,2017-12-28 18:04:15
132572000,343406772,icon,1514455456,1960279179,,ICON,11.76,9.82,106.72,0.00039621,5.70833,20,ICX,400230000,2017-12-28 18:04:16
2888430000,38739144847,ripple,1514455741,52146762879,100000000000.0,Ripple,-0.28,8.14,30.87,9.37e-05,1.3461,3,XRP,99993093880,2017-12-28 18:09:01
882528000,54507608,litecoin,1514455741,13993356688,84000000.0,Litecoin,0.85,-9.82,-21.52,0.0178707,256.723,5,LTC,54507608,2017-12-28 18:09:01
183742000,7779915,dash,1514455742,8603496734,18900000.0,Dash,0.77,-10.01,-27.39,0.0769796,1105.86,8,DASH,7779915,2017-12-28 18:09:02
59484900,8999999999,nem,1514455744,7839089999,,NEM,-0.61,-9.26,-12.12,6.063e-05,0.87101,9,XEM,8999999999,2017-12-28 18:09:04
170972000,15529227,monero,1514455743,5820167795,,Monero,0.21,-9.94,-17.54,0.0260892,374.788,10,XMR,15529227,2017-12-28 18:09:03
76929400,17858981317,stellar,1514455744,3751707641,,Stellar,1.07,-5.93,-20.7,1.462e-05,0.210074,15,XLM,103550799663,2017-12-28 18:09:04
64559200,116401480,lisk,1514455746,2642930524,,Lisk,-0.25,-7.4,-4.17,0.00158053,22.7053,18,LSK,116401480,2017-12-28 18:09:06
12585300000,16767475,bitcoin,1514455760,246081139848,21000000.0,Bitcoin,0.84,-9.9,-12.91,1.0,14676.1,1,BTC,16767475,2017-12-28 18:09:20
2258420000,96618905,ethereum,1514455749,69727641165,,Ethereum,-0.11,-6.98,-16.04,0.0502364,721.677,2,ETH,96618905,2017-12-28 18:09:09
1464720000,16880238,bitcoin-cash,1514455753,44686208722,21000000.0,Bitcoin Cash,-0.44,-11.39,-26.63,0.184277,2647.25,4,BCH,16880238,2017-12-28 18:09:13
83002000,25927070538,cardano,1514455754,10042747065,45000000000.0,Cardano,0.38,-8.06,-21.37,2.696e-05,0.387346,6,ADA,31112483745,2017-12-28 18:09:14
256216000,2779530283,iota,1514455751,9759097595,2779530283.0,IOTA,1.39,-16.57,-33.05,0.00024441,3.51106,7,MIOTA,2779530283,2017-12-28 18:09:11
519379000,567286798,eos,1514455751,5390398862,,EOS,-0.74,-9.82,-15.73,0.00066145,9.50207,11,EOS,1000000000,2017-12-28 18:09:11
168795000,16731549,bitcoin-gold,1514455755,4818485215,21000000.0,Bitcoin Gold,-0.38,-5.63,-34.31,0.0200471,287.988,12,BTG,16831549,2017-12-28 18:09:15
121170000,65000000,neo,1514455747,3936172500,,NEO,-0.06,-11.27,-19.23,0.00421538,60.5565,13,NEO,100000000,2017-12-28 18:09:07
684773000,73765720,qtum,1514455750,3787958241,,Qtum,0.16,-5.69,-20.68,0.00357459,51.3512,14,QTUM,100265720,2017-12-28 18:09:10
258139000,98698317,ethereum-classic,1514455747,2995474181,,Ethereum Classic,-0.23,-7.16,-33.04,0.00211267,30.3498,16,ETC,98698317,2017-12-28 18:09:07
54685500,6180856,bitconnect,1514455748,2900923058,28000000.0,BitConnect,-0.52,8.22,27.58,0.0326711,469.34,17,BCC,9419203,2017-12-28 18:09:08
184377000,65748192475,tron,1514455754,2299806025,,TRON,0.13,-11.33,-39.24,2.43e-06,0.034979,19,TRX,100000000000,2017-12-28 18:09:14
132267000,343406772,icon,1514455755,1956196072,,ICON,11.33,9.6,106.11,0.00039653,5.69644,20,ICX,400230000,2017-12-28 18:09:15
2266130000,96618905,ethereum,1514456048,69777206663,,Ethereum,-0.08,-6.87,-15.95,0.0501151,722.19,2,ETH,96618905,2017-12-28 18:14:08
2883880000,38739144847,ripple,1514456041,52029770661,100000000000.0,Ripple,-0.6,7.89,30.5,9.32e-05,1.34308,3,XRP,99993093880,2017-12-28 18:14:01
1465110000,16880238,bitcoin-cash,1514456052,44659875551,21000000.0,Bitcoin Cash,-0.5,-11.44,-26.6,0.183593,2645.69,4,BCH,16880238,2017-12-28 18:14:12
882762000,54507608,litecoin,1514456041,13998480403,84000000.0,Litecoin,0.76,-9.73,-21.45,0.0178214,256.817,5,LTC,54507608,2017-12-28 18:14:01
83278800,25927070538,cardano,1514456054,10067688906,45000000000.0,Cardano,0.59,-7.71,-21.1,2.695e-05,0.388308,6,ADA,31112483745,2017-12-28 18:14:14
256672000,2779530283,iota,1514456051,9787282032,2779530283.0,IOTA,1.45,-16.07,-32.83,0.00024435,3.5212,7,MIOTA,2779530283,2017-12-28 18:14:11
183476000,7779915,dash,1514456041,8594316434,18900000.0,Dash,0.61,-10.11,-27.39,0.0766571,1104.68,8,DASH,7779915,2017-12-28 18:14:01
59907000,8999999999,nem,1514456044,7853120999,,NEM,-0.54,-9.05,-11.92,6.055e-05,0.872569,9,XEM,8999999999,2017-12-28 18:14:04
171148000,15529227,monero,1514456043,5841629186,,Monero,0.49,-9.6,-17.14,0.0261037,376.17,10,XMR,15529227,2017-12-28 18:14:03
518573000,567286798,eos,1514456051,5383319123,,EOS,-0.92,-9.97,-15.79,0.00065851,9.48959,11,EOS,1000000000,2017-12-28 18:14:11
168843000,16731549,bitcoin-gold,1514456055,4816544355,21000000.0,Bitcoin Gold,-0.49,-5.68,-34.27,0.0199764,287.872,12,BTG,16831549,2017-12-28 18:14:15
121341000,65000000,neo,1514456047,3956056000,,NEO,0.28,-10.77,-18.74,0.00422344,60.8624,13,NEO,100000000,2017-12-28 18:14:07
684760000,73765720,qtum,1514456050,3802777774,,Qtum,0.48,-5.28,-20.3,0.00357737,51.5521,14,QTUM,100265720,2017-12-28 18:14:10
77097700,17858981317,stellar,1514456044,3766941352,,Stellar,1.37,-5.5,-20.3,1.464e-05,0.210927,15,XLM,103550799663,2017-12-28 18:14:04
257878000,98698317,ethereum-classic,1514456047,2992829066,,Ethereum Classic,-0.58,-7.2,-33.06,0.00210421,30.323,16,ETC,98698317,2017-12-28 18:14:07
54801800,6180856,bitconnect,1514456048,2908587320,28000000.0,BitConnect,-0.32,8.66,28.0,0.0326551,470.58,17,BCC,9419203,2017-12-28 18:14:08
64714300,116401480,lisk,1514456046,2654966437,,Lisk,0.12,-7.02,-3.73,0.00158277,22.8087,18,LSK,116401480,2017-12-28 18:14:06
183497000,65748192475,tron,1514456054,2291429705,,TRON,-0.27,-11.66,-39.37,2.42e-06,0.0348516,19,TRX,100000000000,2017-12-28 18:14:14
141318000,343406772,icon,1514456055,2045536778,,ICON,15.32,14.56,115.36,0.00041335,5.9566,20,ICX,400230000,2017-12-28 18:14:15
12606800000,16767475,bitcoin,1514456059,245846395198,21000000.0,Bitcoin,0.6,-9.99,-12.94,1.0,14662.1,1,BTC,16767475,2017-12-28 18:14:19
12592500000,16767500,bitcoin,1514456359,245603633000,21000000.0,Bitcoin,0.42,-9.99,-12.97,1.0,14647.6,1,BTC,16767500,2017-12-28 18:19:19
2264790000,96619181,ethereum,1514456349,69793348558,,Ethereum,-0.14,-6.81,-15.9,0.050144,722.355,2,ETH,96619181,2017-12-28 18:19:09
2880050000,38739144847,ripple,1514456341,51770993174,100000000000.0,Ripple,-1.17,7.32,29.68,9.277e-05,1.3364,3,XRP,99993093880,2017-12-28 18:19:01
1463780000,16880238,bitcoin-cash,1514456353,44465246413,21000000.0,Bitcoin Cash,-1.08,-11.75,-26.86,0.182856,2634.16,4,BCH,16880238,2017-12-28 18:19:13
879660000,54507833,litecoin,1514456341,13950625802,84000000.0,Litecoin,0.23,-9.99,-21.68,0.0177666,255.938,5,LTC,54507833,2017-12-28 18:19:01
83207000,25927070538,cardano,1514456355,10027216749,45000000000.0,Cardano,0.08,-7.95,-21.36,2.685e-05,0.386747,6,ADA,31112483745,2017-12-28 18:19:15
255903000,2779530283,iota,1514456351,9767463982,2779530283.0,IOTA,0.87,-15.87,-32.95,0.00024394,3.51407,7,MIOTA,2779530283,2017-12-28 18:19:11
183362000,7779933,dash,1514456341,8590290770,18900000.0,Dash,0.39,-10.11,-27.37,0.0766476,1104.16,8,DASH,7779933,2017-12-28 18:19:01
59738600,8999999999,nem,1514456344,7870760999,,NEM,-0.46,-8.84,-11.7,6.071e-05,0.874529,9,XEM,8999999999,2017-12-28 18:19:04
170807000,15529227,monero,1514456342,5830510260,,Monero,0.29,-9.77,-17.21,0.026063,375.454,10,XMR,15529227,2017-12-28 18:19:02
513245000,567290643,eos,1514456351,5303413013,,EOS,-2.44,-11.32,-17.0,0.00064896,9.34867,11,EOS,1000000000,2017-12-28 18:19:11
167268000,16731586,bitcoin-gold,1514456355,4762378275,21000000.0,Bitcoin Gold,-1.75,-6.66,-34.96,0.0197586,284.634,12,BTG,16831586,2017-12-28 18:19:15
120644000,65000000,neo,1514456347,3952338000,,NEO,0.19,-10.75,-18.73,0.00422094,60.8052,13,NEO,100000000,2017-12-28 18:19:07
685054000,73765740,qtum,1514456350,3774932238,,Qtum,-0.35,-5.9,-20.82,0.00355241,51.1746,14,QTUM,100265740,2017-12-28 18:19:10
77271100,17858981617,stellar,1514456343,3770566789,,Stellar,1.39,-5.39,-20.16,1.466e-05,0.21113,15,XLM,103550799663,2017-12-28 18:19:03
256807000,98698690,ethereum-classic,1514456347,2975814853,,Ethereum Classic,-1.35,-7.69,-33.41,0.00209297,30.1505,16,ETC,98698690,2017-12-28 18:19:07
54848000,6180884,bitconnect,1514456349,2907574491,28000000.0,BitConnect,-0.43,8.8,28.03,0.0326549,470.414,17,BCC,9419231,2017-12-28 18:19:09
64690500,116401960,lisk,1514456346,2653801725,,Lisk,-0.07,-7.13,-3.77,0.00158262,22.7986,18,LSK,116401960,2017-12-28 18:19:06
181985000,65748192475,tron,1514456354,2268207443,,TRON,-1.39,-12.64,-39.88,2.39e-06,0.0344984,19,TRX,100000000000,2017-12-28 18:19:14
143632000,343406772,icon,1514456355,2042463287,,ICON,13.54,14.37,114.85,0.00041287,5.94765,20,ICX,400230000,2017-12-28 18:19:15
12547400000,16767500,bitcoin,1514456660,245285050500,21000000.0,Bitcoin,0.03,-9.96,-13.04,1.0,14628.6,1,BTC,16767500,2017-12-28 18:24:20
2256390000,96619181,ethereum,1514456649,69549288507,,Ethereum,-0.55,-7.09,-16.17,0.0501963,719.829,2,ETH,96619181,2017-12-28 18:24:09
2858120000,38739144847,ripple,1514456641,51138382938,100000000000.0,Ripple,-2.42,5.95,28.02,9.205e-05,1.32007,3,XRP,99993093880,2017-12-28 18:24:01
1461380000,16880238,bitcoin-cash,1514456653,44241245661,21000000.0,Bitcoin Cash,-1.68,-12.16,-27.17,0.182764,2620.89,4,BCH,16880238,2017-12-28 18:24:13
874428000,54507833,litecoin,1514456641,13876168101,84000000.0,Litecoin,-0.49,-10.42,-22.06,0.0177522,254.572,5,LTC,54507833,2017-12-28 18:24:01
82831000,25927070538,cardano,1514456654,9951717120,45000000000.0,Cardano,-0.81,-8.63,-21.9,2.677e-05,0.383835,6,ADA,31112483745,2017-12-28 18:24:14
253979000,2779530283,iota,1514456651,9722824725,2779530283.0,IOTA,0.25,-16.26,-33.24,0.00024393,3.49801,7,MIOTA,2779530283,2017-12-28 18:24:11
182714000,7779933,dash,1514456641,8555203272,18900000.0,Dash,-0.19,-10.44,-27.61,0.0766828,1099.65,8,DASH,7779933,2017-12-28 18:24:01
59577400,8999999999,nem,1514456644,7819973999,,NEM,-1.3,-9.37,-12.25,6.059e-05,0.868886,9,XEM,8999999999,2017-12-28 18:24:04
169633000,15529227,monero,1514456643,5780319799,,Monero,-0.72,-10.53,-17.85,0.0259563,372.222,10,XMR,15529227,2017-12-28 18:24:03
508940000,567290643,eos,1514456652,5234033367,,EOS,-3.77,-12.49,-18.05,0.00064339,9.22637,11,EOS,1000000000,2017-12-28 18:24:12
166645000,16731586,bitcoin-gold,1514456656,4723243095,21000000.0,Bitcoin Gold,-2.7,-7.35,-35.45,0.0196854,282.295,12,BTG,16831586,2017-12-28 18:24:16
120183000,65000000,neo,1514456648,3945838000,,NEO,-0.09,-10.83,-18.8,0.00423319,60.7052,13,NEO,100000000,2017-12-28 18:24:08
76964300,17858981617,stellar,1514456644,3777710381,,Stellar,1.38,-5.15,-19.95,1.475e-05,0.21153,14,XLM,103550799663,2017-12-28 18:24:04
676845000,73765740,qtum,1514456651,3700576372,,Qtum,-2.4,-7.7,-22.33,0.0034983,50.1666,15,QTUM,100265740,2017-12-28 18:24:11
255590000,98698690,ethereum-classic,1514456647,2958226746,,Ethereum Classic,-2.06,-8.19,-33.78,0.00209008,29.9723,16,ETC,98698690,2017-12-28 18:24:07
54508700,6180884,bitconnect,1514456650,2892783635,28000000.0,BitConnect,-1.03,8.35,27.45,0.0326368,468.021,17,BCC,9419231,2017-12-28 18:24:10
64323600,116401960,lisk,1514456646,2624794357,,Lisk,-1.23,-8.17,-4.86,0.00157245,22.5494,18,LSK,116401960,2017-12-28 18:24:06
180553000,65748192475,tron,1514456654,2247115423,,TRON,-2.39,-13.41,-40.3,2.38e-06,0.0341776,19,TRX,100000000000,2017-12-28 18:24:14
144784000,343406772,icon,1514456656,2036827982,,ICON,10.88,13.96,114.06,0.00041361,5.93124,20,ICX,400230000,2017-12-28 18:24:16
12512300000,16767500,bitcoin,1514456960,244599259750,21000000.0,Bitcoin,-0.43,-10.14,-13.24,1.0,14587.7,1,BTC,16767500,2017-12-28 18:29:20
2251020000,96619181,ethereum,1514456949,69504263968,,Ethereum,-0.68,-7.06,-16.2,0.0502608,719.363,2,ETH,96619181,2017-12-28 18:29:09
2882110000,38739144847,ripple,1514456941,51614487028,100000000000.0,Ripple,-1.54,6.89,29.08,9.309e-05,1.33236,3,XRP,99993093880,2017-12-28 18:29:01
1465890000,16880238,bitcoin-cash,1514456953,44413255282,21000000.0,Bitcoin Cash,-1.38,-11.77,-26.84,0.18383,2631.08,4,BCH,16880238,2017-12-28 18:29:13
870977000,54507833,litecoin,1514456941,13862977206,84000000.0,Litecoin,-0.78,-10.46,-22.11,0.0177696,254.33,5,LTC,54507833,2017-12-28 18:29:01
82571600,25927070538,cardano,1514456954,10001860074,45000000000.0,Cardano,-0.32,-8.05,-21.45,2.695e-05,0.385769,6,ADA,31112483745,2017-12-28 18:29:14
252351000,2779530283,iota,1514456951,9726021185,2779530283.0,IOTA,0.15,-15.77,-33.2,0.00024448,3.49916,7,MIOTA,2779530283,2017-12-28 18:29:11
182184000,7779933,dash,1514456941,8563916797,18900000.0,Dash,-0.3,-10.32,-27.48,0.0769093,1100.77,8,DASH,7779933,2017-12-28 18:29:01
59310300,8999999999,nem,1514456944,7833977999,,NEM,-1.37,-9.17,-12.07,6.082e-05,0.870442,9,XEM,8999999999,2017-12-28 18:29:04
170379000,15529227,monero,1514456943,5835386437,,Monero,0.08,-9.64,-16.99,0.0262543,375.768,10,XMR,15529227,2017-12-28 18:29:03
513732000,567290643,eos,1514456951,5277340335,,EOS,-2.98,-11.78,-17.33,0.00064996,9.30271,11,EOS,1000000000,2017-12-28 18:29:11
